iter	Passed	Remaining
213	4815	40191
214	4839	40178
215	4864	40175
216	4886	40148
217	4907	40116
218	4934	40132
219	4961	40142
220	4981	40096
221	5003	40076
222	5028	40073
223	5050	40046
224	5073	40023
225	5093	39981
226	5115	39955
227	5136	39919
228	5157	39886
229	5178	39854
230	5201	39830
231	5224	39816
232	5247	39797
233	5268	39760
234	5291	39740
235	5313	39717
236	5334	39683
237	5358	39669
238	5379	39637
239	5401	39611
240	5424	39593
241	5445	39556
242	5468	39539
243	5487	39492
244	5509	39466
245	5530	39435
246	5553	39412
247	5575	39390
248	5595	39347
249	5620	39345
250	5643	39324
251	5665	39296
252	5687	39271
253	5713	39271
254	5735	39251
255	5758	39228
256	5782	39215
257	5806	39202
258	5829	39188
259	5855	39185
260	5878	39166
261	5902	39156
262	5926	39139
263	5947	39109
264	5968	39076
265	5988	39037
266	6008	39001
267	6026	38945
268	6050	38933
269	6072	38910
270	6095	38892
271	6119	38876
272	6142	38857
273	6166	38843
274	6187	38813
275	6212	38803
276	6232	38764
277	6255	38747
278	6277	38723
279	6301	38707
280	6323	38683
281	6349	38680
282	6373	38668
283	6397	38653
284	6422	38647
285	6446	38632
286	6467	38601
287	6491	38586
288	6515	38576
289	6538	38552
290	6560	38530
291	6584	38517
292	6609	38509
293	6632	38484
294	6656	38474
295	6679	38453
296	6702	38430
297	6727	38424
298	6751	38407
299	6773	38382
300	6795	38358
301	6818	38334
302	6844	38331
303	6868	38318
304	6891	38298
305	6916	38286
306	6938	38262
307	6964	38260
308	6984	38223
309	7009	38215
310	7034	38200
311	7061	38202
312	7084	38185
313	7109	38174
314	7130	38142
315	7152	38115
316	7174	38091
317	7197	38067
318	7219	38046
319	7240	38011
320	7262	37988
321	7288	37982
322	7313	37971
323	7337	37958
324	7361	37940
325	7381	37902
326	7402	37873
327	7421	37833
328	7445	37815
329	7470	37802
330	7492	37779
331	7515	37756
332	7536	37726
333	7562	37723
334	7584	37698
335	7610	37691
336	7633	37669
337	7659	37660
338	7683	37644
339	7707	37629
340	7732	37616
341	7756	37604
342	7779	37583
343	7802	37559
344	7825	37537
345	7852	37537
346	7873	37504
347	7897	37491
348	7920	37471
349	7944	37453
350	7967	37430
351	7992	37421
352	8016	37402
353	8040	37385
354	8066	37376
355	8087	37348
356	8113	37340
357	8139	37330
358	8161	37305
359	8182	37277
360	8206	37257
361	8230	37240
362	8256	37233
363	8277	37204
364	8301	37184
365	8325	37168
366	8348	37149
367	8375	37144
368	8396	37112
369	8423	37107
370	8449	37100
371	8474	37085
372	8498	37068
373	8522	37050
374	8546	37033
375	8574	37033
376	8599	37021
377	8622	37001
378	8646	36981
379	8669	36960
380	8693	36939
381	8718	36929
382	8739	36896
383	8761	36869
384	8783	36845
385	8806	36821
386	8830	36806
387	8853	36782
388	8876	36763
389	8903	36756
390	8925	36729
391	8950	36714
392	8970	36679
393	8997	36674
394	9020	36653
395	9045	36639
396	9067	36611
397	9090	36589
398	9117	36584
399	9142	36569
400	9165	36549
401	9191	36537
402	9214	36516
403	9237	36494
404	9261	36473
405	9284	36453
406	9309	36436
407	9331	36412
408	9354	36389
409	9377	36366
410	9400	36345
411	9422	36319
412	9444	36291
413	9468	36272
414	9490	36245
415	9512	36222
416	9534	36193
417	9558	36175
418	9580	36149
419	9601	36120
420	9621	36087
421	9642	36054
422	9667	36040
423	9691	36023
424	9713	35998
425	9737	35978
426	9763	35965
427	9786	35945
428	9807	35914
429	9828	35885
430	9849	35856
431	9872	35835
432	9896	35813
433	9920	35796
434	9944	35777
435	9967	35755
436	9989	35728
437	10008	35693
438	10031	35669
439	10052	35642
440	10075	35617
441	10101	35605
442	10126	35590
443	10147	35560
444	10168	35532
445	10189	35504
446	10212	35482
447	10237	35466
448	10263	35453
449	10288	35438
450	10310	35413
451	10333	35389
452	10351	35351
453	10376	35336
454	10402	35321
455	10426	35305
456	10448	35277
457	10473	35260
458	10496	35239
459	10521	35223
460	10548	35213
461	10570	35187
462	10591	35160
463	10618	35152
464	10639	35122
465	10661	35096
466	10690	35094
467	10716	35079
468	10740	35060
469	10764	35042
470	10788	35021
471	10807	34985
472	10828	34959
473	10847	34922
474	10870	34901
475	10893	34879
476	10918	34862
477	10940	34834
478	10957	34794
479	10982	34776
480	11004	34753
481	11025	34724
482	11048	34701
483	11074	34686
484	11098	34669
485	11121	34647
486	11145	34626
487	11170	34610
488	11191	34582
489	11212	34553
490	11234	34528
491	11255	34498
492	11278	34476
493	11300	34449
494	11323	34427
495	11347	34409
496	11371	34387
497	11395	34368
498	11420	34354
499	11444	34332
500	11467	34309
501	11495	34302
502	11515	34271
503	11539	34252
504	11561	34225
505	11580	34193
506	11602	34168
507	11627	34149
508	11651	34130
509	11674	34109
510	11699	34090
511	11722	34068
512	11743	34039
513	11768	34022
514	11792	34004
515	11818	33988
516	11842	33969
517	11868	33954
518	11892	33935
519	11915	33913
520	11945	33911
521	11968	33887
522	11992	33867
523	12013	33839
524	12034	33810
525	12057	33789
526	12080	33765
527	12107	33753
528	12130	33730
529	12157	33719
530	12179	33693
531	12200	33666
532	12221	33637
533	12242	33609
534	12269	33599
535	12291	33571
536	12313	33547
537	12333	33515
538	12358	33498
539	12382	33478
540	12404	33453
541	12426	33428
542	12448	33402
543	12473	33385
544	12500	33372
545	12521	33345
546	12543	33318
547	12564	33290
548	12583	33259
549	12605	33233
550	12628	33210
551	12656	33201
552	12676	33169
553	12701	33152
554	12722	33123
555	12744	33097
556	12765	33071
557	12784	33038
558	12814	33032
559	12838	33013
560	12862	32992
561	12883	32965
562	12903	32935
563	12928	32917
564	12950	32891
565	12975	32874
566	12996	32847
567	13020	32825
568	13043	32803
569	13065	32779
570	13091	32764
571	13119	32752
572	13146	32739
573	13167	32712
574	13192	32693
575	13218	32678
576	13239	32650
577	13262	32628
578	13283	32600
579	13305	32576
580	13319	32530
581	13344	32513
582	13369	32494
583	13395	32478
584	13421	32463
585	13443	32438
586	13468	32420
587	13489	32392
588	13514	32374
589	13540	32359
590	13564	32339
591	13589	32320
592	13613	32299
593	13638	32282
594	13662	32261
595	13681	32229
596	13703	32204
597	13729	32189
598	13754	32170
599	13776	32145
600	13796	32115
601	13818	32090
602	13843	32071
603	13869	32055
604	13892	32032
605	13912	32002
606	13933	31976
607	13959	31959
608	13983	31938
609	14005	31915
610	14027	31889
611	14049	31863
612	14077	31851
613	14099	31826
614	14120	31799
615	14143	31775
616	14165	31751
617	14188	31728
618	14211	31706
619	14240	31696
620	14260	31667
621	14288	31654
622	14309	31627
623	14331	31602
624	14352	31576
625	14376	31554
626	14397	31528
627	14421	31506
628	14444	31484
629	14468	31463
630	14493	31445
631	14517	31424
632	14541	31403
633	14565	31382
634	14590	31363
635	14609	31331
636	14630	31305
637	14657	31290
638	14678	31264
639	14699	31235
640	14725	31220
641	14747	31194
642	14771	31174
643	14793	31148
644	14812	31117
645	14837	31099
646	14859	31073
647	14883	31053
648	14904	31026
649	14929	31006
650	14966	31013
651	14988	30989
652	15010	30962
653	15032	30938
654	15060	30926
655	15085	30906
656	15107	30882
657	15130	30859
658	15156	30841
659	15178	30817
660	15199	30790
661	15220	30763
662	15248	30750
663	15270	30724
664	15291	30698
665	15314	30675
666	15337	30652
667	15362	30632
668	15384	30607
669	15407	30584
670	15428	30557
671	15449	30530
672	15473	30510
673	15495	30484
674	15518	30461
675	15538	30433
676	15564	30417
677	15590	30398
678	15612	30373
679	15634	30348
680	15657	30326
681	15682	30307
682	15704	30281
683	15726	30257
684	15749	30233
685	15772	30210
686	15796	30190
687	15817	30163
688	15841	30142
689	15862	30115
690	15888	30097
691	15910	30073
692	15936	30055
693	15961	30036
694	15986	30017
695	16011	29998
696	16035	29977
697	16055	29948
698	16077	29923
699	16103	29905
700	16131	29892
701	16155	29870
702	16180	29852
703	16201	29826
704	16224	29802
705	16245	29775
706	16267	29751
707	16291	29729
708	16316	29710
709	16339	29688
710	16361	29662
711	16384	29638
712	16407	29615
713	16428	29589
714	16448	29561
715	16470	29536
716	16493	29514
717	16515	29487
718	16537	29464
719	16561	29442
720	16583	29417
721	16605	29393
722	16630	29373
723	16652	29349
724	16675	29325
725	16697	29300
726	16717	29273
727	16739	29247
728	16761	29223
729	16782	29196
730	16804	29172
731	16825	29146
732	16846	29119
733	16866	29091
734	16891	29071
735	16915	29050
736	16938	29028
737	16966	29013
738	16988	28988
739	17011	28965
740	17034	28942
741	17057	28919
742	17080	28896
743	17104	28875
744	17125	28849
745	17148	28826
746	17174	28807
747	17194	28779
748	17216	28754
749	17236	28728
750	17261	28707
751	17285	28685
752	17305	28658
753	17328	28636
754	17352	28614
755	17380	28599
756	17401	28572
757	17422	28547
758	17447	28527
759	17469	28502
760	17491	28477
761	17513	28453
762	17534	28427
763	17559	28408
764	17580	28382
765	17602	28356
766	17623	28331
767	17646	28307
768	17671	28288
769	17700	28274
770	17724	28253
771	17741	28220
772	17762	28195
773	17786	28173
774	17811	28153
775	17834	28130
776	17856	28106
777	17881	28086
778	17905	28065
779	17930	28045
780	17954	28024
781	17977	28001
782	18001	27979
783	18021	27951
784	18043	27927
785	18065	27902
786	18086	27877
787	18111	27857
788	18135	27834
789	18157	27811
790	18179	27786
791	18209	27774
792	18231	27749
793	18252	27722
794	18276	27701
795	18299	27679
796	18322	27656
797	18346	27635
798	18371	27614
799	18396	27594
800	18420	27572
801	18443	27550
802	18464	27524
803	18489	27503
804	18512	27481
805	18536	27460
806	18560	27438
807	18586	27419
808	18608	27395
809	18632	27373
810	18654	27348
811	18677	27326
812	18699	27302
813	18721	27277
814	18746	27257
815	18767	27231
816	18792	27211
817	18815	27188
818	18838	27165
819	18860	27140
820	18885	27120
821	18908	27097
822	18935	27079
823	18960	27059
824	18982	27035
825	19004	27011
826	19027	26988
827	19050	26964
828	19073	26942
829	19097	26920
830	19118	26895
831	19138	26867
832	19162	26845
833	19183	26820
834	19205	26795
835	19229	26774
836	19252	26751
837	19266	26715
838	19287	26689
839	19308	26664
840	19330	26639
841	19354	26618
842	19375	26592
843	19401	26573
844	19424	26551
845	19448	26528
846	19471	26505
847	19495	26484
848	19516	26458
849	19536	26431
850	19556	26405
851	19577	26379
852	19598	26353
853	19618	26326
854	19643	26306
855	19664	26280
856	19686	26255
857	19708	26231
858	19729	26206
859	19748	26177
860	19769	26152
861	19796	26134
862	19820	26113
863	19840	26087
864	19861	26060
865	19883	26036
866	19904	26011
867	19931	25993
868	19952	25968
869	19977	25947
870	20000	25924
871	20023	25901
872	20047	25880
873	20067	25853
874	20091	25831
875	20114	25809
876	20136	25784
877	20156	25758
878	20180	25736
879	20203	25714
880	20226	25690
881	20247	25665
882	20272	25644
883	20294	25620
884	20320	25601
885	20343	25578
886	20365	25554
887	20388	25531
888	20410	25507
889	20430	25481
890	20453	25458
891	20479	25439
892	20504	25417
893	20526	25394
894	20552	25374
895	20576	25353
896	20599	25329
897	20622	25307
898	20644	25283
899	20667	25259
900	20689	25235
901	20708	25208
902	20731	25185
903	20750	25158
904	20773	25134
905	20799	25115
906	20816	25085
907	20838	25061
908	20861	25038
909	20880	25010
910	20902	24987
911	20925	24963
912	20946	24938
913	20968	24913
914	20991	24891
915	21014	24869
916	21039	24847
917	21063	24826
918	21086	24803
919	21110	24781
920	21131	24756
921	21155	24734
922	21179	24712
923	21202	24689
924	21221	24662
925	21248	24644
926	21267	24616
927	21291	24594
928	21313	24571
929	21335	24547
930	21359	24525
931	21377	24496
932	21402	24476
933	21423	24451
934	21443	24424
935	21465	24400
936	21486	24375
937	21507	24350
938	21532	24330
939	21555	24306
940	21579	24284
941	21604	24264
942	21624	24239
943	21646	24214
944	21666	24188
945	21690	24166
946	21714	24144
947	21738	24123
948	21763	24102
949	21785	24078
950	21809	24056
951	21830	24032
952	21855	24010
953	21880	23990
954	21902	23966
955	21925	23943
956	21943	23915
957	21966	23892
958	21988	23868
959	22010	23844
960	22034	23822
961	22055	23797
962	22081	23778
963	22103	23754
964	22126	23731
965	22149	23708
966	22171	23684
967	22194	23661
968	22217	23639
969	22242	23618
970	22265	23595
971	22288	23573
972	22314	23552
973	22335	23528
974	22357	23504
975	22385	23486
976	22406	23461
977	22430	23439
978	22450	23413
979	22474	23391
980	22496	23367
981	22521	23346
982	22542	23322
983	22565	23298
984	22589	23277
985	22612	23254
986	22638	23234
987	22659	23210
988	22683	23187
989	22708	23167
990	22736	23149
991	22766	23133
992	22788	23109
993	22808	23084
994	22828	23057
995	22850	23034
996	22871	23009
997	22897	22989
998	22922	22968
999	22945	22945
1000	22971	22925
1001	22991	22899
1002	23013	22876
1003	23038	22854
1004	23061	22832
1005	23082	22806
1006	23107	22786
1007	23130	22763
1008	23151	22738
1009	23173	22715
1010	23195	22691
1011	23214	22664
1012	23237	22641
1013	23262	22620
1014	23286	22598
1015	23307	22573
1016	23331	22551
1017	23353	22527
1018	23377	22505
1019	23399	22482
1020	23427	22464
1021	23450	22440
1022	23471	22415
1023	23495	22393
1024	23516	22369
1025	23538	22345
1026	23559	22320
1027	23583	22299
1028	23606	22275
1029	23633	22257
1030	23654	22232
1031	23678	22209
1032	23705	22190
1033	23728	22168
1034	23752	22146
1035	23776	22123
1036	23799	22101
1037	23825	22081
1038	23846	22056
1039	23871	22035
1040	23892	22010
1041	23913	21986
1042	23937	21963
1043	23960	21940
1044	23982	21917
1045	24008	21896
1046	24029	21872
1047	24054	21851
1048	24076	21827
1049	24103	21808
1050	24127	21785
1051	24151	21763
1052	24173	21740
1053	24197	21717
1054	24223	21698
1055	24244	21673
1056	24264	21647
1057	24286	21623
1058	24311	21602
1059	24333	21578
1060	24356	21556
1061	24379	21532
1062	24404	21511
1063	24425	21487
1064	24447	21463
1065	24470	21440
1066	24498	21421
1067	24520	21398
1068	24541	21373
1069	24564	21350
1070	24585	21326
1071	24609	21303
1072	24633	21282
1073	24657	21259
1074	24680	21236
1075	24707	21216
1076	24728	21192
1077	24751	21169
1078	24776	21148
1079	24801	21126
1080	24828	21107
1081	24853	21086
1082	24874	21061
1083	24896	21038
1084	24920	21016
1085	24944	20993
1086	24965	20969
1087	24987	20945
1088	25013	20924
1089	25035	20901
1090	25063	20882
1091	25085	20858
1092	25111	20837
1093	25138	20818
1094	25162	20796
1095	25188	20775
1096	25213	20754
1097	25239	20733
1098	25261	20710
1099	25281	20685
1100	25310	20667
1101	25337	20647
1102	25354	20619
1103	25378	20597
1104	25400	20573
1105	25421	20548
1106	25446	20527
1107	25470	20505
1108	25490	20479
1109	25512	20455
1110	25532	20430
1111	25555	20407
1112	25577	20384
1113	25600	20360
1114	25623	20337
1115	25646	20314
1116	25669	20291
1117	25688	20265
1118	25713	20244
1119	25735	20220
1120	25762	20200
1121	25783	20176
1122	25808	20154
1123	25832	20132
1124	25852	20107
1125	25874	20083
1126	25899	20062
1127	25921	20038
1128	25944	20015
1129	25967	19992
1130	25990	19969
1131	26020	19951
1132	26043	19928
1133	26066	19906
1134	26087	19881
1135	26108	19856
1136	26132	19835
1137	26155	19812
1138	26181	19791
1139	26205	19768
1140	26225	19743
1141	26246	19719
1142	26266	19694
1143	26291	19672
1144	26313	19649
1145	26337	19626
1146	26358	19602
1147	26382	19580
1148	26403	19555
1149	26425	19531
1150	26450	19510
1151	26474	19487
1152	26494	19463
1153	26517	19440
1154	26542	19418
1155	26568	19397
1156	26592	19375
1157	26618	19354
1158	26644	19333
1159	26665	19309
1160	26689	19287
1161	26710	19262
1162	26732	19239
1163	26758	19218
1164	26785	19198
1165	26809	19175
1166	26833	19153
1167	26858	19132
1168	26882	19109
1169	26904	19086
1170	26925	19061
1171	26951	19041
1172	26974	19017
1173	26996	18993
1174	27017	18969
1175	27037	18944
1176	27060	18921
1177	27085	18899
1178	27108	18877
1179	27129	18852
1180	27151	18829
1181	27172	18804
1182	27195	18781
1183	27219	18759
1184	27244	18737
1185	27267	18714
1186	27290	18691
1187	27313	18669
1188	27337	18646
1189	27362	18624
1190	27385	18601
1191	27404	18575
1192	27423	18550
1193	27445	18526
1194	27467	18503
1195	27493	18482
1196	27517	18460
1197	27542	18438
1198	27568	18417
1199	27596	18397
1200	27622	18376
1201	27643	18352
1202	27669	18331
1203	27692	18308
1204	27716	18285
1205	27738	18262
1206	27760	18238
1207	27784	18216
1208	27807	18193
1209	27833	18172
1210	27856	18149
1211	27879	18126
1212	27899	18101
1213	27921	18077
1214	27946	18056
1215	27969	18033
1216	27990	18008
1217	28009	17983
1218	28031	17959
1219	28053	17935
1220	28079	17914
1221	28104	17892
1222	28126	17869
1223	28151	17847
1224	28177	17826
1225	28204	17806
1226	28231	17785
1227	28253	17761
1228	28280	17741
1229	28304	17718
1230	28327	17696
1231	28353	17674
1232	28375	17651
1233	28399	17628
1234	28425	17607
1235	28449	17585
1236	28472	17562
1237	28502	17543
1238	28525	17520
1239	28547	17496
1240	28574	17476
1241	28596	17452
1242	28616	17427
1243	28636	17402
1244	28656	17377
1245	28682	17356
1246	28705	17333
1247	28730	17311
1248	28752	17288
1249	28774	17264
1250	28797	17241
1251	28819	17218
1252	28845	17196
1253	28870	17175
1254	28891	17150
1255	28913	17127
1256	28939	17105
1257	28961	17082
1258	28980	17057
1259	29007	17036
1260	29032	17014
1261	29054	16990
1262	29076	16967
1263	29095	16941
1264	29124	16922
1265	29146	16898
1266	29169	16875
1267	29192	16852
1268	29217	16830
1269	29244	16809
1270	29269	16788
1271	29292	16765
1272	29312	16740
1273	29334	16716
1274	29356	16692
1275	29382	16671
1276	29406	16648
1277	29433	16628
1278	29456	16605
1279	29480	16582
1280	29505	16560
1281	29529	16538
1282	29548	16513
1283	29571	16489
1284	29590	16464
1285	29614	16442
1286	29640	16420
1287	29663	16398
1288	29687	16375
1289	29708	16351
1290	29729	16326
1291	29747	16301
1292	29769	16277
1293	29790	16253
1294	29812	16229
1295	29838	16208
1296	29873	16191
1297	29897	16169
1298	29919	16145
1299	29942	16123
1300	29966	16100
1301	29987	16076
1302	30010	16053
1303	30037	16032
1304	30059	16008
1305	30082	15985
1306	30105	15962
1307	30128	15939
1308	30149	15915
1309	30174	15893
1310	30197	15870
1311	30216	15845
1312	30239	15822
1313	30266	15801
1314	30289	15778
1315	30310	15754
1316	30338	15733
1317	30362	15711
1318	30383	15687
1319	30404	15662
1320	30429	15641
1321	30454	15618
1322	30474	15594
1323	30497	15571
1324	30516	15546
1325	30537	15522
1326	30561	15499
1327	30590	15479
1328	30610	15454
1329	30631	15431
1330	30652	15406
1331	30675	15383
1332	30696	15359
1333	30717	15335
1334	30736	15310
1335	30758	15287
1336	30780	15263
1337	30809	15243
1338	30832	15220
1339	30858	15198
1340	30880	15175
1341	30901	15151
1342	30929	15130
1343	30951	15107
1344	30974	15084
1345	30997	15061
1346	31022	15039
1347	31044	15015
1348	31067	14992
1349	31086	14967
1350	31110	14945
1351	31134	14922
1352	31161	14901
1353	31183	14877
1354	31206	14854
1355	31227	14830
1356	31251	14808
1357	31273	14784
1358	31293	14760
1359	31316	14737
1360	31335	14712
1361	31356	14688
1362	31380	14665
1363	31401	14641
1364	31422	14617
1365	31452	14598
1366	31479	14576
1367	31502	14553
1368	31525	14530
1369	31550	14508
1370	31575	14486
1371	31597	14462
1372	31618	14439
1373	31640	14415
1374	31664	14392
1375	31683	14368
1376	31706	14345
1377	31729	14321
1378	31750	14298
1379	31770	14273
1380	31792	14250
1381	31815	14227
1382	31841	14205
1383	31863	14181
1384	31885	14158
1385	31912	14137
1386	31939	14115
1387	31959	14091
1388	31984	14069
1389	32010	14047
1390	32033	14024
1391	32057	14002
1392	32077	13977
1393	32097	13953
1394	32119	13930
1395	32142	13906
1396	32168	13885
1397	32194	13863
1398	32216	13839
1399	32240	13817
1400	32264	13794
1401	32285	13770
1402	32306	13746
1403	32328	13723
1404	32352	13701
1405	32374	13677
1406	32401	13656
1407	32426	13633
1408	32446	13609
1409	32468	13586
1410	32490	13562
1411	32518	13541
1412	32544	13520
1413	32569	13497
1414	32595	13475
1415	32619	13453
1416	32642	13430
1417	32665	13406
1418	32683	13382
1419	32707	13359
1420	32730	13336
1421	32754	13313
1422	32777	13290
1423	32802	13268
1424	32825	13245
1425	32845	13221
1426	32868	13197
1427	32891	13175
1428	32914	13151
1429	32936	13128
1430	32957	13104
1431	32979	13081
1432	33001	13057
1433	33026	13035
1434	33055	13014
1435	33082	12993
1436	33102	12969
1437	33125	12945
1438	33148	12922
1439	33172	12900
1440	33194	12876
1441	33217	12853
1442	33239	12830
1443	33263	12807
1444	33283	12783
1445	33305	12760
1446	33326	12736
1447	33348	12712
1448	33372	12690
1449	33397	12668
1450	33421	12645
1451	33446	12622
1452	33472	12601
1453	33496	12578
1454	33516	12554
1455	33540	12531
1456	33565	12509
1457	33590	12486
1458	33614	12464
1459	33640	12442
1460	33665	12420
1461	33686	12396
1462	33711	12373
1463	33734	12350
1464	33759	12328
1465	33786	12306
1466	33808	12283
1467	33831	12260
1468	33861	12240
1469	33883	12216
1470	33906	12193
1471	33929	12170
1472	33953	12147
1473	33974	12123
1474	33995	12100
1475	34018	12076
1476	34039	12053
1477	34062	12030
1478	34085	12007
1479	34109	11984
1480	34131	11961
1481	34154	11937
1482	34176	11914
1483	34200	11891
1484	34224	11869
1485	34247	11845
1486	34271	11823
1487	34296	11800
1488	34317	11777
1489	34338	11753
1490	34366	11731
1491	34389	11708
1492	34412	11686
1493	34436	11663
1494	34461	11640
1495	34484	11617
1496	34509	11595
1497	34529	11571
1498	34561	11551
1499	34583	11527
1500	34604	11504
1501	34627	11481
1502	34652	11458
1503	34673	11434
1504	34696	11411
1505	34718	11388
1506	34739	11364
1507	34764	11342
1508	34786	11318
1509	34808	11295
1510	34831	11272
1511	34854	11249
1512	34877	11226
1513	34899	11202
1514	34921	11179
1515	34943	11156
1516	34970	11134
1517	34995	11112
1518	35021	11089
1519	35048	11068
1520	35072	11045
1521	35096	11022
1522	35120	10999
1523	35145	10977
1524	35168	10954
1525	35194	10931
1526	35218	10909
1527	35243	10886
1528	35268	10864
1529	35291	10841
1530	35315	10818
1531	35340	10795
1532	35363	10772
1533	35385	10749
1534	35411	10727
1535	35434	10704
1536	35455	10680
1537	35477	10657
1538	35498	10633
1539	35522	10610
1540	35545	10587
1541	35569	10564
1542	35593	10541
1543	35614	10518
1544	35640	10496
1545	35665	10473
1546	35689	10450
1547	35711	10427
1548	35732	10403
1549	35752	10379
1550	35776	10356
1551	35798	10333
1552	35820	10310
1553	35844	10287
1554	35872	10265
1555	35892	10241
1556	35915	10218
1557	35940	10196
1558	35963	10173
1559	35984	10149
1560	36005	10125
1561	36028	10102
1562	36053	10080
1563	36080	10058
1564	36102	10034
1565	36125	10011
1566	36145	9988
1567	36166	9964
1568	36190	9941
1569	36212	9918
1570	36236	9895
1571	36259	9872
1572	36284	9849
1573	36304	9825
1574	36327	9802
1575	36349	9779
1576	36366	9754
1577	36390	9731
1578	36411	9708
1579	36436	9685
1580	36458	9662
1581	36479	9638
1582	36501	9615
1583	36524	9592
1584	36553	9570
1585	36580	9548
1586	36600	9524
1587	36620	9501
1588	36645	9478
1589	36670	9455
1590	36693	9432
1591	36714	9409
1592	36735	9385
1593	36758	9362
1594	36784	9340
1595	36805	9316
1596	36834	9295
1597	36855	9271
1598	36877	9248
1599	36898	9224
1600	36922	9201
1601	36945	9178
1602	36974	9157
1603	36996	9133
1604	37021	9111
1605	37045	9088
1606	37068	9065
1607	37092	9042
1608	37116	9019
1609	37139	8996
1610	37166	8974
1611	37191	8951
1612	37214	8928
1613	37238	8905
1614	37260	8882
1615	37284	8859
1616	37306	8836
1617	37329	8813
1618	37353	8790
1619	37378	8767
1620	37399	8744
1621	37417	8720
1622	37443	8697
1623	37467	8674
1624	37494	8652
1625	37516	8629
1626	37541	8606
1627	37564	8583
1628	37586	8560
1629	37609	8537
1630	37634	8514
1631	37661	8492
1632	37689	8470
1633	37713	8447
1634	37736	8424
1635	37758	8401
1636	37781	8377
1637	37807	8355
1638	37832	8332
1639	37857	8310
1640	37881	8287
1641	37909	8265
1642	37938	8243
1643	37970	8222
1644	38001	8200
1645	38030	8179
1646	38061	8157
1647	38087	8135
1648	38113	8112
1649	38140	8090
1650	38165	8067
1651	38189	8044
1652	38213	8021
1653	38232	7997
1654	38256	7974
1655	38276	7951
1656	38300	7928
1657	38319	7904
1658	38342	7881
1659	38364	7857
1660	38385	7834
1661	38408	7811
1662	38432	7788
1663	38457	7765
1664	38479	7742
1665	38500	7718
1666	38521	7695
1667	38543	7671
1668	38567	7648
