iter	R2	RMSE
192	0.8369933549	5311.321425
193	0.837122526	5309.216587
194	0.8375083809	5302.924121
195	0.8377612908	5298.795649
196	0.8379069648	5296.416223
197	0.8380382395	5294.271078
198	0.8382129389	5291.414985
199	0.8383870583	5288.56684
200	0.8385171789	5286.4374
201	0.8386810245	5283.754826
202	0.8388408254	5281.13716
203	0.8390746272	5277.304963
204	0.8391855841	5275.485317
205	0.8395596829	5269.345627
206	0.8397583518	5266.082172
207	0.8399751651	5262.518356
208	0.8400951763	5260.544665
209	0.8402722003	5257.631993
210	0.8405069019	5253.767831
211	0.8406732316	5251.027631
212	0.8408289929	5248.460245
213	0.8409876826	5245.843297
214	0.8411807131	5242.658276
215	0.8413251084	5240.274474
216	0.8415576226	5236.433649
217	0.8417843269	5232.686082
218	0.8419237602	5230.379826
219	0.8421708076	5226.291114
220	0.8423561569	5223.221422
221	0.8424438608	5221.768271
222	0.8426010698	5219.162488
223	0.8427943616	5215.956841
224	0.8429535461	5213.315365
225	0.8431421409	5210.184128
226	0.8433593748	5206.57506
227	0.8434654282	5204.81221
228	0.8436057837	5202.478258
229	0.8437408717	5200.230911
230	0.8439787418	5196.271301
231	0.8441458761	5193.48736
232	0.8443719836	5189.718731
233	0.8445747636	5186.336582
234	0.844773968	5183.011921
235	0.8449688949	5179.756586
236	0.8451654694	5176.471661
237	0.8452893259	5174.400845
238	0.8454133296	5172.326736
239	0.8456204532	5168.860493
240	0.8459316625	5163.647986
241	0.846066842	5161.382196
242	0.8461991291	5159.163925
243	0.8463226671	5157.091503
244	0.8465499062	5153.277256
245	0.8466478785	5151.631904
246	0.8467503731	5149.91004
247	0.8469828252	5146.002816
248	0.8471136158	5143.803087
249	0.8473733356	5139.432143
250	0.8474974365	5137.34228
251	0.8476476663	5134.811265
252	0.8477541268	5133.016906
253	0.8478886602	5130.748486
254	0.8480174121	5128.576612
255	0.8481515405	5126.313064
256	0.848303597	5123.745752
257	0.8484259996	5121.678181
258	0.8485633944	5119.356374
259	0.8487477381	5116.23953
260	0.8488607742	5114.327401
261	0.8489625399	5112.60531
262	0.8490825269	5110.574132
263	0.8493398614	5106.215166
264	0.8494619036	5104.146603
265	0.8496913668	5100.255027
266	0.8497960489	5098.478689
267	0.8499987297	5095.037659
268	0.8503070205	5089.799166
269	0.8504156262	5087.952447
270	0.8504982972	5086.54627
271	0.8506390293	5084.15162
272	0.8508967211	5079.763895
273	0.8510113016	5077.811712
274	0.8510834036	5076.582877
275	0.8512112876	5074.40262
276	0.8512551523	5073.654566
277	0.8514419345	5070.468017
278	0.8516280153	5067.291439
279	0.8518316515	5063.81289
280	0.8520252562	5060.503484
281	0.8522412512	5056.808792
282	0.8523633096	5054.719732
283	0.8525189841	5052.054071
284	0.8526299431	5050.153229
285	0.8528767917	5045.92189
286	0.8529754351	5044.230006
287	0.8530871438	5042.31335
288	0.8532590157	5039.36301
289	0.8533436753	5037.909115
290	0.8535289542	5034.725777
291	0.8536453219	5032.725395
292	0.8538677231	5028.900066
293	0.8539640836	5027.241748
294	0.8540377511	5025.973598
295	0.8541934706	5023.291908
296	0.8542997415	5021.460966
297	0.8544834885	5018.293608
298	0.8546050853	5016.196472
299	0.8547331268	5013.987238
300	0.8548648216	5011.713954
301	0.854948685	5010.265786
302	0.8551235491	5007.244856
303	0.8552728802	5004.663586
304	0.8554567712	5001.4831
305	0.8557050081	4997.18651
306	0.8558266336	4995.080015
307	0.8559834921	4992.361988
308	0.8560737552	4990.797248
309	0.8561664652	4989.18958
310	0.8562144392	4988.357468
311	0.8564438668	4984.376109
312	0.856510249	4983.223557
313	0.8566172587	4981.365051
314	0.856717126	4979.629968
315	0.8567844835	4978.459364
316	0.8569039279	4976.382868
317	0.8569872205	4974.934344
318	0.8570532673	4973.785438
319	0.8571334331	4972.390571
320	0.8572844325	4969.762151
321	0.8574671956	4966.578967
322	0.8576579972	4963.253597
323	0.8578611995	4959.709651
324	0.857982848	4957.58683
325	0.8580874955	4955.759957
326	0.8582437823	4953.03034
327	0.8583209537	4951.681955
328	0.8585075004	4948.420978
329	0.8586116164	4946.600016
330	0.8587046755	4944.971871
331	0.8589529988	4940.624622
332	0.8590425548	4939.05588
333	0.8592223461	4935.90499
334	0.8594434951	4932.026535
335	0.8595694452	4929.816291
336	0.859646614	4928.4616
337	0.8597736698	4926.230333
338	0.8598317109	4925.21072
339	0.8599282449	4923.51443
340	0.8600918889	4920.63755
341	0.8602359845	4918.10294
342	0.860309826	4916.803579
343	0.8603716161	4915.716016
344	0.8604855904	4913.709334
345	0.8605743725	4912.145629
346	0.8606566737	4910.695627
347	0.8607622376	4908.835149
348	0.8608660154	4907.005461
349	0.8609574796	4905.392306
350	0.8610405845	4903.926125
351	0.8611045961	4902.796499
352	0.8611594439	4901.828382
353	0.8612116775	4900.90623
354	0.8613688845	4898.12979
355	0.8614088485	4897.423732
356	0.8614521144	4896.659224
357	0.8615956373	4894.122323
358	0.8616946651	4892.371146
359	0.8618161026	4890.222828
360	0.8618914665	4888.889111
361	0.8619956474	4887.044818
362	0.8620351096	4886.346046
363	0.8620964462	4885.259736
364	0.8621412515	4884.466054
365	0.8622370009	4882.769512
366	0.8624275603	4879.391322
367	0.862458471	4878.843124
368	0.862533869	4877.50569
369	0.8626266337	4875.859696
370	0.8626582253	4875.299015
371	0.8627493282	4873.681782
372	0.8628479641	4871.930218
373	0.8629142685	4870.75244
374	0.862978684	4869.607942
375	0.863074796	4867.899777
376	0.8631747038	4866.123516
377	0.8632444402	4864.883287
378	0.8633483386	4863.034918
379	0.8634029588	4862.062935
380	0.8635026666	4860.2881
381	0.8635902131	4858.729207
382	0.863658453	4857.51375
383	0.8638760259	4853.636408
384	0.8640084027	4851.275821
385	0.8640811063	4849.978857
386	0.8641416919	4848.897802
387	0.864189021	4848.05312
388	0.8642948221	4846.164358
389	0.8643576681	4845.042082
390	0.8644835126	4842.794026
391	0.8645609925	4841.409423
392	0.8646679689	4839.497053
393	0.8647611473	4837.83073
394	0.8648384799	4836.447341
395	0.8649426788	4834.582721
396	0.8650715112	4832.276295
397	0.8651404211	4831.042182
398	0.8652042607	4829.898591
399	0.8652690904	4828.736986
400	0.8653106083	4827.992932
401	0.865353044	4827.23231
402	0.8654124434	4826.167428
403	0.865504365	4824.519039
404	0.8655730973	4823.286129
405	0.865656526	4821.789169
406	0.8657067655	4820.8875
407	0.8657968394	4819.270483
408	0.8658721209	4817.918604
409	0.8659302443	4816.874584
410	0.8660282118	4815.114369
411	0.8661436454	4813.039508
412	0.866200529	4812.016724
413	0.866337615	4809.550985
414	0.8663987602	4808.450771
415	0.8664750664	4807.077404
416	0.866582139	4805.149638
417	0.8666798888	4803.389048
418	0.8667322061	4802.446485
419	0.8667865957	4801.466393
420	0.8668229262	4800.811609
421	0.8669554227	4798.422875
422	0.8670810897	4796.15617
423	0.8671237366	4795.386687
424	0.8672135977	4793.76491
425	0.8672753333	4792.650412
426	0.8673210528	4791.824881
427	0.8673817251	4790.729137
428	0.8674835941	4788.888815
429	0.8675429713	4787.815806
430	0.8676377166	4786.103159
431	0.8677231819	4784.557735
432	0.8678000871	4783.166672
433	0.8679017298	4781.327535
434	0.8679678747	4780.13032
435	0.8680113519	4779.343224
436	0.868127742	4777.235502
437	0.8682193419	4775.576055
438	0.8682785584	4774.502965
439	0.8683872681	4772.532361
440	0.8684563137	4771.280332
441	0.8685590467	4769.416832
442	0.86861065	4768.48051
443	0.8686984062	4766.887787
444	0.8687541197	4765.876344
445	0.8687796625	4765.41256
446	0.8688460122	4764.207626
447	0.8689408083	4762.485566
448	0.8690194451	4761.056583
449	0.8690830342	4759.900732
450	0.8691700394	4758.318794
451	0.869232635	4757.180349
452	0.8693137383	4755.704893
453	0.8693595731	4754.87085
454	0.8693826028	4754.45173
455	0.8694382881	4753.438155
456	0.8694797023	4752.684198
457	0.8695506351	4751.392573
458	0.8696267826	4750.005598
459	0.8697163858	4748.37302
460	0.8697741233	4747.320741
461	0.8698340151	4746.228953
462	0.8698952105	4745.11314
463	0.8699887003	4743.407979
464	0.8700833642	4741.680778
465	0.8701175672	4741.056569
466	0.8702168744	4739.243733
467	0.8702792251	4738.105177
468	0.8703192823	4737.373568
469	0.8703577386	4736.671091
470	0.8704208301	4735.518381
471	0.8704858271	4734.330561
472	0.8705537662	4733.088658
473	0.8706152288	4731.96486
474	0.8706697312	4730.968103
475	0.8707412009	4729.660723
476	0.8708090094	4728.419982
477	0.870843485	4727.789032
478	0.8709040197	4726.680963
479	0.8709492296	4725.85324
480	0.8710282434	4724.406271
481	0.8710749589	4723.550569
482	0.8711492142	4722.190091
483	0.8711933516	4721.381236
484	0.8712457532	4720.420754
485	0.871276937	4719.849086
486	0.8713217077	4719.028218
487	0.8713826577	4717.910473
488	0.8714174811	4717.271737
489	0.8714992089	4715.772338
490	0.8715328961	4715.154164
491	0.8715780009	4714.326345
492	0.8716139708	4713.666078
493	0.8716661059	4712.708916
494	0.8717064075	4711.968876
495	0.8717616214	4710.954818
496	0.8717994043	4710.260773
497	0.8718548627	4709.241854
498	0.871892796	4708.544792
499	0.8719496787	4707.499321
500	0.8720011906	4706.552364
501	0.872054758	4705.567417
502	0.8720943559	4704.839194
503	0.8721211876	4704.345684
504	0.8721653777	4703.532792
505	0.8722620651	4701.753703
506	0.8723107868	4700.856948
507	0.8723599518	4699.95186
508	0.8723992411	4699.22845
509	0.8724273735	4698.710398
510	0.8724853691	4697.642239
511	0.8725195456	4697.012666
512	0.8725728741	4696.030119
513	0.8726374032	4694.840935
514	0.8726641139	4694.348603
515	0.8727144689	4693.420321
516	0.8727446927	4692.863065
517	0.8727852332	4692.115488
518	0.8728156167	4691.55513
519	0.8728468775	4690.978524
520	0.8728722383	4690.51069
521	0.8728833887	4690.304983
522	0.872923471	4689.565454
523	0.8729673954	4688.754901
524	0.8729999452	4688.154159
525	0.8730588485	4687.066838
526	0.8731173328	4685.987001
527	0.8731803815	4684.822611
528	0.8732287133	4683.929816
529	0.8732505744	4683.525939
530	0.8733087887	4682.450274
531	0.8733739577	4681.245812
532	0.8734273059	4680.25959
533	0.873484804	4679.196422
534	0.8735038873	4678.843508
535	0.8735427803	4678.124163
536	0.8735747782	4677.532265
537	0.873649192	4676.155467
538	0.8737080344	4675.066482
539	0.8737317589	4674.627346
540	0.8737858061	4673.626787
541	0.8738169809	4673.04956
542	0.8738667013	4672.128799
543	0.8739054921	4671.410316
544	0.8739954589	4669.743523
545	0.874032047	4669.065495
546	0.8740724703	4668.316279
547	0.8741099507	4667.6215
548	0.8741512143	4666.856474
549	0.8742340672	4665.320002
550	0.8742691865	4664.668576
551	0.8743417889	4663.32159
552	0.8743872409	4662.478127
553	0.8744119048	4662.020368
554	0.8744696293	4660.948836
555	0.8744901855	4660.567193
556	0.8745381775	4659.676062
557	0.8745831026	4658.841725
558	0.8745991974	4658.542779
559	0.8746410562	4657.765203
560	0.8747273298	4656.162161
561	0.8747955867	4654.893493
562	0.8748424515	4654.022234
563	0.8748898542	4653.14081
564	0.8749287167	4652.418059
565	0.8749928427	4651.225223
566	0.875035418	4650.433091
567	0.875107005	4649.100881
568	0.8751368109	4648.54609
569	0.875193714	4647.486744
570	0.875255619	4646.334004
571	0.875297457	4645.554772
572	0.8753447712	4644.673387
573	0.8753885586	4643.857554
574	0.8754114706	4643.430607
575	0.8754935686	4641.900452
576	0.875534201	4641.142954
577	0.8755666362	4640.538185
578	0.8756117596	4639.696707
579	0.8756699636	4638.611071
580	0.8757110076	4637.845356
581	0.8757549377	4637.025658
582	0.8757894095	4636.382341
583	0.875815827	4635.889275
584	0.8758568869	4635.122814
585	0.8758927312	4634.453607
586	0.8759067608	4634.19165
587	0.8759803688	4632.817022
588	0.8760231544	4632.017814
589	0.8760596244	4631.33647
590	0.8760874157	4630.817195
591	0.8761369432	4629.89164
592	0.8761816807	4629.05544
593	0.8762391713	4627.980647
594	0.8762658722	4627.481386
595	0.8763045983	4626.757178
596	0.8763671907	4625.586415
597	0.8764509591	4624.019097
598	0.876486716	4623.349919
599	0.8765245587	4622.641602
600	0.8765605172	4621.968449
601	0.8765811924	4621.58136
602	0.8766138629	4620.969625
603	0.8767051513	4619.259875
604	0.8767301824	4618.790954
605	0.8767941625	4617.592165
606	0.8768224897	4617.0613
607	0.8768511661	4616.523831
608	0.8768794615	4615.993441
609	0.8769095211	4615.429914
610	0.8769508172	4614.655625
611	0.8769807205	4614.094865
612	0.8770140457	4613.469858
613	0.8770710867	4612.399869
614	0.8771216548	4611.451091
615	0.8771397633	4611.111286
616	0.8771857435	4610.248356
617	0.8772249868	4609.511732
618	0.8772720991	4608.627246
619	0.8772885219	4608.318884
620	0.8773451081	4607.25624
621	0.8773746514	4606.701343
622	0.8773979506	4606.263677
623	0.8774228922	4605.795115
624	0.8774717345	4604.877408
625	0.8774964543	4604.412872
626	0.8775403867	4603.587177
627	0.877559211	4603.233335
628	0.8776046974	4602.378213
629	0.8776266889	4601.964725
630	0.8776490512	4601.544227
631	0.8776706814	4601.137461
632	0.8776847875	4600.872168
633	0.877726848	4600.081051
634	0.8777968489	4598.764098
635	0.8778486655	4597.789011
636	0.8778901791	4597.007656
637	0.877943596	4596.002065
638	0.8779813453	4595.29129
639	0.8780216133	4594.53297
640	0.8780514567	4593.970884
641	0.8781008138	4593.041114
642	0.8781259729	4592.567105
643	0.8781659075	4591.814617
644	0.8781997398	4591.177019
645	0.8782488896	4590.250591
646	0.8782834401	4589.599236
647	0.8783028588	4589.233107
648	0.8783446187	4588.445652
649	0.8783693843	4587.978588
650	0.8784139444	4587.138096
651	0.8784543329	4586.376153
652	0.878483082	4585.833715
653	0.8785197286	4585.142173
654	0.8785670211	4584.249585
655	0.8786048832	4583.534857
656	0.878634862	4582.968866
657	0.8786982862	4581.771203
658	0.878746513	4580.860307
659	0.8787745074	4580.331474
660	0.8787946891	4579.95019
661	0.8788322861	4579.239802
662	0.8788605604	4578.705492
663	0.8788797621	4578.342593
664	0.8789350913	4577.296752
665	0.8789725121	4576.589284
666	0.8790041707	4575.990669
667	0.8790251373	4575.594179
668	0.8790876951	4574.410975
669	0.8791419085	4573.385346
670	0.8791744264	4572.77005
671	0.8792381955	4571.563186
672	0.8792696893	4570.967033
673	0.8792842838	4570.690743
674	0.8793199232	4570.015981
675	0.8793549496	4569.352728
676	0.87940199	4568.461829
677	0.8794320035	4567.893312
678	0.8794669914	4567.23048
679	0.8795032974	4566.542575
680	0.8795345928	4565.949527
681	0.8795492653	4565.671455
682	0.8795841853	4565.009589
683	0.8796078462	4564.561069
684	0.8796263479	4564.210318
685	0.8796557332	4563.653181
686	0.8796742026	4563.302973
687	0.8797085059	4562.652458
688	0.8797367341	4562.117079
689	0.8797714787	4561.458024
690	0.8797993317	4560.929624
691	0.8798266256	4560.41177
692	0.8798534961	4559.901893
693	0.8798817258	4559.366162
694	0.8799154891	4558.725336
695	0.8799455928	4558.153892
696	0.8799777016	4557.544307
697	0.8800181364	4556.776538
698	0.8800490257	4556.18993
699	0.8800615169	4555.952692
700	0.880083137	4555.542045
701	0.880116379	4554.910583
702	0.8801387624	4554.485342
703	0.8801513783	4554.245646
704	0.8801738993	4553.817728
705	0.8802427404	4552.509436
706	0.8802693237	4552.004132
707	0.8803463369	4550.539926
708	0.8803708132	4550.074474
709	0.8803900141	4549.709308
710	0.8804087792	4549.352402
711	0.880468923	4548.208298
712	0.8805013683	4547.590976
713	0.8805361194	4546.929693
714	0.8805622241	4546.432878
715	0.8806244184	4545.249002
716	0.8806478292	4544.803295
717	0.8807009354	4543.792068
718	0.8807281411	4543.273942
719	0.8807948136	4542.003928
720	0.8808710631	4540.551051
721	0.8808932729	4540.127772
722	0.8809366194	4539.301554
723	0.8809775268	4538.521687
724	0.8810146501	4537.813846
725	0.8810587281	4536.973254
726	0.8810899264	4536.378191
727	0.8811401816	4535.41948
728	0.8811576485	4535.08622
729	0.8811938531	4534.395373
730	0.8812252915	4533.795389
731	0.8812686369	4532.968037
732	0.8812963277	4532.439411
733	0.8813202283	4531.983093
734	0.8813368778	4531.665186
735	0.8813805713	4530.830796
736	0.8814229887	4530.02063
737	0.8814494388	4529.515362
738	0.8814843883	4528.847648
739	0.8815142571	4528.276922
740	0.8815387795	4527.8083
741	0.8815631077	4527.343343
742	0.8815780796	4527.057176
743	0.8816037951	4526.565622
744	0.8816399526	4525.874376
745	0.8816724849	4525.252344
746	0.8816953487	4524.815128
747	0.8817488738	4523.791421
748	0.88180229	4522.769565
749	0.8818532582	4521.794326
750	0.8818945622	4521.003849
751	0.881910914	4520.69087
752	0.8819293818	4520.337364
753	0.8819784894	4519.397223
754	0.8820173458	4518.653196
755	0.8820595221	4517.845464
756	0.8820787688	4517.476814
757	0.8820954703	4517.156893
758	0.8821110329	4516.858765
759	0.8821636732	4515.850209
760	0.8822005075	4515.144353
761	0.8822389206	4514.408122
762	0.8822670706	4513.868522
763	0.8823054256	4513.133199
764	0.8823179281	4512.89348
765	0.8823425544	4512.421268
766	0.8823731686	4511.83417
767	0.8823943648	4511.427639
768	0.8824063472	4511.197806
769	0.8824344284	4510.65914
770	0.8824649028	4510.074493
771	0.8824927049	4509.541048
772	0.8825392651	4508.647548
773	0.8825622502	4508.206393
774	0.8825964955	4507.549039
775	0.8826376724	4506.758504
776	0.8826797758	4505.950039
777	0.8827120153	4505.330879
778	0.8827534091	4504.53579
779	0.8827667283	4504.279924
780	0.8827927197	4503.780583
781	0.8828076162	4503.494369
782	0.8828226034	4503.206395
783	0.8828478534	4502.72118
784	0.8828673705	4502.346097
785	0.8829153893	4501.423127
786	0.882947988	4500.796441
787	0.8829683934	4500.404117
788	0.8829827511	4500.128049
789	0.883013773	4499.531505
790	0.8830348121	4499.126883
791	0.8830592075	4498.657669
792	0.8830863784	4498.135013
793	0.8830969156	4497.932304
794	0.8831021951	4497.830737
795	0.8831260281	4497.372207
796	0.8831563252	4496.789244
797	0.8832004289	4495.940487
798	0.8832547484	4494.894911
799	0.8832833267	4494.344721
800	0.8833064445	4493.899607
801	0.8833317589	4493.412147
802	0.883374026	4492.598127
803	0.883403673	4492.027069
804	0.8834220009	4491.674003
805	0.8834595583	4490.950412
806	0.8834749884	4490.653098
807	0.8834904268	4490.355607
808	0.8834996957	4490.176988
809	0.8835265921	4489.658635
810	0.8835337226	4489.521204
811	0.8835399655	4489.400878
812	0.8835526306	4489.156758
813	0.8835691543	4488.838244
814	0.8835942733	4488.354004
815	0.8836628551	4487.031624
816	0.8837253009	4485.827221
817	0.8837608067	4485.142269
818	0.8837929013	4484.523035
819	0.8838174563	4484.049211
820	0.8838365881	4483.680001
821	0.8838581885	4483.263116
822	0.8838651701	4483.128362
823	0.8839288134	4481.89979
824	0.8839631149	4481.237492
825	0.8839965629	4480.591581
826	0.8840230735	4480.07957
827	0.8840485177	4479.5881
828	0.8840855694	4478.872328
829	0.8841270215	4478.071414
830	0.8841512877	4477.602489
831	0.8842010948	4476.639852
832	0.8842490685	4475.712455
833	0.8842754067	4475.20322
834	0.8843125667	4474.484652
835	0.8843190235	4474.359785
836	0.8843641388	4473.487205
837	0.8843699499	4473.374798
838	0.8844167344	4472.469733
839	0.8844279082	4472.253543
840	0.884435843	4472.100014
841	0.8844907708	4471.037091
842	0.8845131157	4470.604617
843	0.8845528468	4469.835536
844	0.884591481	4469.087562
845	0.8845984561	4468.952507
846	0.8846104349	4468.720561
847	0.8846196368	4468.542375
848	0.8846291034	4468.359057
849	0.8846397359	4468.153152
850	0.8846889773	4467.199436
851	0.8847106569	4466.779479
852	0.8847329538	4466.347521
853	0.8847414254	4466.183391
854	0.8847750995	4465.53092
855	0.884791982	4465.203767
856	0.8847979572	4465.087972
857	0.8848126392	4464.803437
858	0.8848203832	4464.653349
859	0.8848349677	4464.370674
860	0.8848555344	4463.972023
861	0.884875141	4463.591949
862	0.8848951509	4463.204022
863	0.8849230346	4462.663392
864	0.8849529748	4462.082817
865	0.8849917895	4461.330041
866	0.8850110125	4460.957183
867	0.8850516664	4460.168537
868	0.8850713482	4459.786679
869	0.8851140064	4458.95893
870	0.8851471443	4458.315808
871	0.8851905908	4457.472483
872	0.8852266283	4456.77285
873	0.8852344732	4456.620536
874	0.8852620549	4456.084971
875	0.8852983522	4455.380076
876	0.8853706905	4453.974928
877	0.8854167632	4453.07975
878	0.8854447582	4452.535728
879	0.8854577713	4452.282825
880	0.885485258	4451.748585
881	0.8855105581	4451.256788
882	0.8855237329	4451.000668
883	0.8855366174	4450.750178
884	0.8855633912	4450.229615
885	0.8855925152	4449.663291
886	0.8856126315	4449.272081
887	0.8856461834	4448.619507
888	0.8856593885	4448.362646
889	0.885681959	4447.923576
890	0.8856915426	4447.737132
891	0.8857217912	4447.148606
892	0.8857455256	4446.686769
893	0.885766457	4446.279435
894	0.8858043531	4445.541864
895	0.8858206562	4445.224519
896	0.8858300218	4445.042205
897	0.8858857438	4443.957345
898	0.8858898415	4443.877557
899	0.8859048267	4443.585756
900	0.885911885	4443.448308
901	0.8859230627	4443.230629
902	0.8859333873	4443.029556
903	0.8859383534	4442.932839
904	0.8859481661	4442.741723
905	0.8859684538	4442.346565
906	0.88596972	4442.321899
907	0.8859867715	4441.989746
908	0.8860281077	4441.184439
909	0.8860543319	4440.673464
910	0.8860916849	4439.945546
911	0.8861133781	4439.522746
912	0.8861377781	4439.047141
913	0.8861475757	4438.85615
914	0.8861836522	4438.152823
915	0.8862057753	4437.721468
916	0.8862506179	4436.847002
917	0.8862577832	4436.707257
918	0.8862878763	4436.120302
919	0.8863180687	4435.531333
920	0.8863502634	4434.903217
921	0.8863523334	4434.862827
922	0.8863739782	4434.440486
923	0.8864353029	4433.243677
924	0.8864714629	4432.537828
925	0.886487501	4432.224726
926	0.8865066771	4431.850334
927	0.8865184977	4431.619535
928	0.8865755381	4430.50564
929	0.88658827	4430.25697
930	0.8866029366	4429.970497
931	0.8866169043	4429.697656
932	0.8866269488	4429.501441
933	0.8866527224	4428.997923
934	0.8866725633	4428.610269
935	0.8866898639	4428.272219
