iter	R2	RMSE
242	0.8473961051	5128.030163
243	0.8475758438	5125.009345
244	0.8477172764	5122.631076
245	0.8479476394	5118.755025
246	0.848125559	5115.759368
247	0.8482504643	5113.655272
248	0.8484869513	5109.669149
249	0.8486528217	5106.871453
250	0.8488414915	5103.687341
251	0.8490290859	5100.519405
252	0.8491476685	5098.515869
253	0.8492699697	5096.448679
254	0.849420585	5093.901757
255	0.8495750732	5091.288021
256	0.8497274444	5088.708787
257	0.8498619998	5086.430039
258	0.8499631407	5084.716507
259	0.8501218851	5082.025888
260	0.850343335	5078.270069
261	0.8506103344	5073.738028
262	0.8507963381	5070.578411
263	0.8508799111	5069.15813
264	0.8509674889	5067.669359
265	0.8511541538	5064.494708
266	0.8514231395	5059.916506
267	0.8515283448	5058.12476
268	0.8516501616	5056.049309
269	0.8517526368	5054.302732
270	0.851893525	5051.900459
271	0.8519949233	5050.170819
272	0.8521024008	5048.336834
273	0.852296753	5045.018734
274	0.8523743248	5043.693771
275	0.8524864904	5041.777315
276	0.8526090888	5039.68177
277	0.8527467385	5037.327918
278	0.8528278734	5035.939972
279	0.8529219364	5034.33039
280	0.8529807152	5033.32432
281	0.8531191833	5030.953478
282	0.8532545404	5028.634822
283	0.8533514711	5026.973749
284	0.8534418966	5025.423659
285	0.8535048651	5024.343959
286	0.8535972539	5022.759381
287	0.8537610076	5019.949578
288	0.8539340229	5016.979149
289	0.8540737457	5014.579021
290	0.8542147152	5012.156313
291	0.8543429409	5009.951602
292	0.8544314506	5008.429203
293	0.8545352893	5006.642548
294	0.8546284561	5005.038971
295	0.8548138165	5001.847039
296	0.8549152213	5000.099973
297	0.8550106398	4998.455485
298	0.8551292869	4996.409907
299	0.8551717515	4995.677578
300	0.8552224169	4994.80368
301	0.855302433	4993.423219
302	0.8553895337	4991.920097
303	0.8554358289	4991.120983
304	0.8555261225	4989.562033
305	0.8556271254	4987.817606
306	0.8557165802	4986.272117
307	0.8557784791	4985.202425
308	0.8559198377	4982.758705
309	0.855998539	4981.397646
310	0.8561120226	4979.434407
311	0.8562215153	4977.539476
312	0.8564323266	4973.889047
313	0.8565766401	4971.388555
314	0.8566467551	4970.173231
315	0.8568048226	4967.43231
316	0.8569971447	4964.095368
317	0.8571160995	4962.030285
318	0.8571699734	4961.094738
319	0.8572407068	4959.86615
320	0.8573079106	4958.698586
321	0.8573898987	4957.273796
322	0.8574693956	4955.891907
323	0.8576013949	4953.59652
324	0.8577810409	4950.470876
325	0.8579899905	4946.832897
326	0.858085616	4945.167089
327	0.8581657123	4943.771368
328	0.8583008584	4941.415483
329	0.8584369686	4939.041655
330	0.8586398367	4935.501418
331	0.8588174708	4932.399452
332	0.8588961481	4931.024914
333	0.8589971723	4929.259398
334	0.8590707519	4927.973111
335	0.8593166122	4923.672649
336	0.8594454697	4921.417238
337	0.8595464022	4919.64988
338	0.8596408856	4917.994873
339	0.8597154541	4916.68831
340	0.8598456433	4914.406347
341	0.8599275146	4912.970759
342	0.8599991217	4911.714807
343	0.8600703178	4910.465745
344	0.8601316083	4909.390213
345	0.8602253611	4907.744573
346	0.8603156391	4906.159403
347	0.8603626585	4905.333599
348	0.8604499976	4903.799287
349	0.8606164343	4900.874114
350	0.8607583412	4898.378681
351	0.8608533928	4896.706487
352	0.8609034978	4895.824784
353	0.8609904385	4894.294505
354	0.8611207025	4892.000778
355	0.8611968737	4890.659036
356	0.8612766763	4889.252931
357	0.8614008995	4887.063341
358	0.8614936965	4885.427035
359	0.8615642157	4884.183192
360	0.8616386458	4882.870024
361	0.8617100822	4881.609339
362	0.8617638809	4880.659705
363	0.8618309435	4879.475682
364	0.8619681213	4877.052846
365	0.8620464031	4875.669693
366	0.862202148	4872.916683
367	0.8622879251	4871.399788
368	0.8623543975	4870.223955
369	0.8624518134	4868.500249
370	0.8625947387	4865.97018
371	0.8627514762	4863.194094
372	0.8628039401	4862.264516
373	0.8628774579	4860.961596
374	0.8629294374	4860.040179
375	0.8629826209	4859.097237
376	0.8630603839	4857.718173
377	0.8631553606	4856.033305
378	0.8631994049	4855.25177
379	0.8632546663	4854.271017
380	0.8633083069	4853.31884
381	0.8633935436	4851.805415
382	0.863449654	4850.808886
383	0.8635231983	4849.502418
384	0.86357899	4848.511078
385	0.8636695826	4846.900945
386	0.8637251072	4845.913822
387	0.8638623624	4843.47282
388	0.8639338491	4842.200985
389	0.864087665	4839.46328
390	0.8641382532	4838.562543
391	0.8642987895	4835.703037
392	0.8643876317	4834.119836
393	0.8644570768	4832.881936
394	0.864516216	4831.827495
395	0.8645930598	4830.457041
396	0.8646765223	4828.968108
397	0.8647232446	4828.1344
398	0.864842862	4825.999308
399	0.8649038962	4824.909525
400	0.864971477	4823.702563
401	0.8650788601	4821.784125
402	0.8651968655	4819.675038
403	0.8652756978	4818.265569
404	0.8653410577	4817.096665
405	0.8654203593	4815.678045
406	0.8655018839	4814.219223
407	0.865546568	4813.419445
408	0.8655807727	4812.807144
409	0.8656521569	4811.529039
410	0.8657087984	4810.514653
411	0.8657890128	4809.077738
412	0.8658678897	4807.664363
413	0.865947689	4806.234036
414	0.8660091193	4805.132667
415	0.8660858649	4803.756358
416	0.8661362586	4802.852414
417	0.8661803009	4802.062259
418	0.8662735457	4800.388944
419	0.8663212691	4799.532303
420	0.8663803019	4798.472443
421	0.8664825309	4796.636497
422	0.8665926733	4794.657647
423	0.8666466829	4793.686997
424	0.8667092333	4792.562608
425	0.8667635521	4791.585974
426	0.8668073472	4790.798405
427	0.8668659865	4789.743693
428	0.8669258577	4788.666584
429	0.866997335	4787.380357
430	0.8670468381	4786.489352
431	0.8672038472	4783.662249
432	0.8672152798	4783.456329
433	0.8672741237	4782.39631
434	0.8673666528	4780.729009
435	0.8674524554	4779.182396
436	0.8675397524	4777.608329
437	0.8675853462	4776.786014
438	0.8676196691	4776.166884
439	0.8676885483	4774.924173
440	0.8677423508	4773.953247
441	0.8677976496	4772.955114
442	0.8678544889	4771.928958
443	0.8679085682	4770.952425
444	0.8679454468	4770.286377
445	0.8680005058	4769.291809
446	0.8680584709	4768.244521
447	0.8681199984	4767.132618
448	0.8681692035	4766.243215
449	0.8682172349	4765.374866
450	0.8682345087	4765.062538
451	0.8682699865	4764.421
452	0.8683233656	4763.455591
453	0.8683645808	4762.710046
454	0.8684216013	4761.678402
455	0.8684732956	4760.74293
456	0.868565233	4759.078755
457	0.8686569182	4757.418567
458	0.8687181721	4756.309089
459	0.8688013709	4754.801714
460	0.8688594949	4753.748354
461	0.868962639	4751.878536
462	0.869053866	4750.224141
463	0.8690957797	4749.463845
464	0.869142239	4748.620955
465	0.8692228133	4747.158773
466	0.8693406302	4745.019937
467	0.8694200574	4743.57748
468	0.8694722625	4742.629158
469	0.8695442324	4741.321493
470	0.8695899943	4740.489826
471	0.8696711988	4739.013679
472	0.8697870712	4736.906534
473	0.8698399283	4735.945015
474	0.8699442922	4734.045966
475	0.8699966577	4733.092814
476	0.8700413571	4732.279048
477	0.8700945713	4731.310085
478	0.8701864623	4729.6364
479	0.8702619915	4728.260282
480	0.8703026	4727.520242
481	0.8703918052	4725.894179
482	0.8704626135	4724.603064
483	0.8705283332	4723.404419
484	0.8705931278	4722.222347
485	0.8706251236	4721.638527
486	0.8707036988	4720.204478
487	0.8707491189	4719.375331
488	0.8708140391	4718.189958
489	0.8708343955	4717.818209
490	0.8708774317	4717.032189
491	0.8709403603	4715.882612
492	0.8709910013	4714.957302
493	0.8710343145	4714.165742
494	0.8711137075	4712.714466
495	0.8712008509	4711.121001
496	0.8712289819	4710.606496
497	0.8712999546	4709.308183
498	0.8713311056	4708.738218
499	0.8713621132	4708.170811
500	0.8713868545	4707.718021
501	0.8714231371	4707.053935
502	0.8714947039	4705.743763
503	0.8715589956	4704.566465
504	0.8715933478	4703.937292
505	0.8716386927	4703.106657
506	0.8716835704	4702.284435
507	0.8717125445	4701.753512
508	0.8717695957	4700.707929
509	0.8718053685	4700.052198
510	0.8718447693	4699.329858
511	0.8718919827	4698.464143
512	0.8719483011	4697.431269
513	0.8720482023	4695.598531
514	0.8720978625	4694.687222
515	0.8721311925	4694.075489
516	0.8721978694	4692.851472
517	0.8722331812	4692.203108
518	0.8722616053	4691.681144
519	0.8722838626	4691.272384
520	0.872326569	4690.487973
521	0.8724351114	4688.493724
522	0.8724572848	4688.086229
523	0.8725130267	4687.061664
524	0.8725505841	4686.371215
525	0.8725951942	4685.550977
526	0.8726340601	4684.836239
527	0.8726727298	4684.125
528	0.8727494078	4682.714369
529	0.8727937161	4681.899044
530	0.8728432792	4680.986856
531	0.8728997533	4679.947259
532	0.8729753089	4678.556038
533	0.8730117744	4677.884444
534	0.8730451158	4677.270304
535	0.873095217	4676.347297
536	0.8731513979	4675.31207
537	0.8731926435	4674.551906
538	0.8732408641	4673.663034
539	0.8732999948	4672.572819
540	0.8733533267	4671.589302
541	0.873403798	4670.658347
542	0.8734689952	4669.455495
543	0.8735085569	4668.725453
544	0.8735467959	4668.01971
545	0.8736014812	4667.010247
546	0.8736344223	4666.402064
547	0.873710151	4665.003608
548	0.87375429	4664.188315
549	0.8737898194	4663.531945
550	0.8738226181	4662.925942
551	0.873853701	4662.351567
552	0.8738948543	4661.590994
553	0.8739432139	4660.697082
554	0.8740128488	4659.409597
555	0.8740324986	4659.046227
556	0.8740742711	4658.273662
557	0.8741228909	4657.374299
558	0.87416772	4656.5449
559	0.874191322	4656.108171
560	0.8742303014	4655.386814
561	0.8743262957	4653.609852
562	0.8743720716	4652.76225
563	0.8744071216	4652.113147
564	0.8744380728	4651.539876
565	0.8744954582	4650.476811
566	0.8745639553	4649.207585
567	0.8746171034	4648.22253
568	0.8747218191	4646.281103
569	0.8747646513	4645.48676
570	0.8748346065	4644.189118
571	0.8748782219	4643.379886
572	0.8749198538	4642.607323
573	0.8749651389	4641.766822
574	0.8750180898	4640.783849
575	0.8750479098	4640.230184
576	0.8750721639	4639.779809
577	0.8751250236	4638.79811
578	0.8751625695	4638.100688
579	0.8751865836	4637.654567
580	0.8752022636	4637.36325
581	0.8752501622	4636.473232
582	0.8752873664	4635.781811
583	0.8753130365	4635.304687
584	0.8753438251	4634.73236
585	0.875416515	4633.380853
586	0.8754366545	4633.006334
587	0.8754803315	4632.194002
588	0.8755291505	4631.285868
589	0.8755609083	4630.695011
590	0.8756004225	4629.959741
591	0.8756441405	4629.14611
592	0.8756720242	4628.627097
593	0.875703403	4628.042956
594	0.8757190709	4627.751259
595	0.8757419914	4627.324502
596	0.8758051289	4626.148745
597	0.8758641934	4625.048564
598	0.875922201	4623.967814
599	0.8759539075	4623.376979
600	0.8759895776	4622.712192
601	0.8760543957	4621.50393
602	0.8761270678	4620.148884
603	0.8761869356	4619.032291
604	0.876227171	4618.281709
605	0.876235556	4618.125273
606	0.8762412489	4618.019059
607	0.8762688109	4617.504797
608	0.8762926231	4617.060455
609	0.8763390406	4616.194166
610	0.8763701544	4615.6134
611	0.8764078119	4614.910391
612	0.8764397026	4614.314955
613	0.8765208918	4612.798715
614	0.8765764561	4611.760742
615	0.87667783	4609.86642
616	0.8767276393	4608.935374
617	0.8767614476	4608.303313
618	0.8768265847	4607.085305
619	0.8768853474	4605.986215
620	0.876921723	4605.30572
621	0.8769920197	4603.990363
622	0.8770675359	4602.57692
623	0.8770898688	4602.158832
624	0.8771664909	4600.724116
625	0.8772014114	4600.070097
626	0.8772363274	4599.416068
627	0.8772915906	4598.380718
628	0.8773202054	4597.844529
629	0.8773354268	4597.559284
630	0.87739169	4596.504771
631	0.8774264426	4595.853297
632	0.8774504918	4595.402417
633	0.8775509553	4593.518424
634	0.877589633	4592.792895
635	0.8776170475	4592.278574
636	0.8776669448	4591.34231
637	0.8777081775	4590.568483
638	0.8777387977	4589.993738
639	0.877757396	4589.644612
640	0.8778120872	4588.617796
641	0.8778741145	4587.452969
642	0.8778974547	4587.01458
643	0.8779446725	4586.12758
644	0.8779693761	4585.663449
645	0.8780119409	4584.863629
646	0.8780505524	4584.137976
647	0.8780672858	4583.823455
648	0.8781115809	4582.990786
649	0.8781744035	4581.809573
650	0.8782091691	4581.155766
651	0.8782352355	4580.665496
652	0.8783221704	4579.030003
653	0.8783641911	4578.239265
654	0.8783947416	4577.664285
655	0.8784230142	4577.132113
656	0.8784781364	4576.094374
657	0.8785082134	4575.528042
658	0.8785396058	4574.936866
659	0.8785805844	4574.165049
660	0.8786076948	4573.654363
661	0.8786371046	4573.100297
662	0.8786666435	4572.543733
663	0.8786885134	4572.131623
664	0.878735462	4571.246809
665	0.8787614881	4570.756237
666	0.8787728668	4570.541741
667	0.8788400828	4569.274466
668	0.8788573104	4568.949604
669	0.8788946239	4568.245903
670	0.8789207752	4567.752645
671	0.8789476735	4567.245244
672	0.8789581338	4567.047909
673	0.8789961101	4566.331408
674	0.8790283799	4565.722485
675	0.8790493413	4565.326904
676	0.8790870732	4564.614745
677	0.8791199101	4563.994887
678	0.8791651833	4563.14013
679	0.8791827436	4562.808549
680	0.8792057071	4562.374906
681	0.8792362924	4561.797269
682	0.8792637071	4561.279451
683	0.879304855	4560.502125
684	0.8793596531	4559.466726
685	0.8793927999	4558.84031
686	0.8794132677	4558.45346
687	0.8794357668	4558.028182
688	0.8794553316	4557.658336
689	0.8795096227	4556.631879
690	0.8795565973	4555.743564
691	0.8795916957	4555.079721
692	0.8796070724	4554.788859
693	0.8796329832	4554.298695
694	0.8796585054	4553.815831
695	0.8796958285	4553.109608
696	0.8797285711	4552.489966
697	0.8797735223	4551.639145
698	0.879829056	4550.587802
699	0.8798592157	4550.016728
700	0.8799029366	4549.188746
701	0.8799456386	4548.379913
702	0.8799683281	4547.950086
703	0.8799950344	4547.444112
704	0.880055625	4546.295963
705	0.8800840916	4545.756442
706	0.8801038005	4545.382865
707	0.8801267004	4544.948765
708	0.8801386525	4544.72218
709	0.8801680526	4544.164772
710	0.8802154188	4543.266593
711	0.8802409537	4542.782314
712	0.8802682161	4542.265217
713	0.8802957368	4541.743161
714	0.8803441273	4540.825068
715	0.8803796357	4540.151262
716	0.8804200933	4539.38342
717	0.8804904375	4538.048052
718	0.8805010044	4537.847423
719	0.8805135254	4537.609682
720	0.8805468398	4536.977064
721	0.8805762572	4536.418375
722	0.8806004774	4535.958341
723	0.8806318258	4535.362841
724	0.8806510152	4534.998279
725	0.8807173491	4533.737833
726	0.880731201	4533.474581
727	0.8807485305	4533.145217
728	0.8807792889	4532.560565
729	0.8808381467	4531.441593
730	0.880870767	4530.821314
731	0.8808870678	4530.51132
732	0.8809414797	4529.476412
733	0.8809665214	4529.000042
734	0.8809926723	4528.502518
735	0.8810350455	4527.696248
736	0.8810823409	4526.796149
737	0.8811162743	4526.150238
738	0.881175754	4525.017837
739	0.8811916821	4524.714543
740	0.8812466485	4523.667748
741	0.8812891764	4522.857669
742	0.8813040711	4522.573918
743	0.8813593718	4521.520255
744	0.8813946211	4520.848512
745	0.881433838	4520.10104
746	0.8814913083	4519.005437
747	0.8815259392	4518.345111
748	0.881590763	4517.108821
749	0.8816176845	4516.595288
750	0.8816406057	4516.158015
751	0.8816758033	4515.486459
752	0.8817357801	4514.341897
753	0.8817926349	4513.256645
754	0.8818353631	4512.440874
755	0.881847237	4512.21415
756	0.8818810392	4511.568655
757	0.8819195738	4510.832679
758	0.8819258317	4510.713148
759	0.8819390608	4510.460448
760	0.8819610769	4510.03987
761	0.8820108005	4509.08985
762	0.8820294935	4508.73265
763	0.8820825623	4507.718412
764	0.8821118469	4507.158635
765	0.882139022	4506.639119
766	0.8821628704	4506.183151
767	0.882187515	4505.711914
768	0.8822170223	4505.147628
769	0.8822311569	4504.877298
770	0.8822415818	4504.677909
771	0.8822478722	4504.557591
772	0.8822754136	4504.030768
773	0.8822897682	4503.756164
774	0.8823247116	4503.087622
775	0.8823737776	4502.148718
776	0.8823920625	4501.798776
777	0.8824391963	4500.896592
778	0.8824614666	4500.470256
779	0.8824962992	4499.803347
780	0.8825234443	4499.283558
781	0.8825775005	4498.248278
782	0.8826146478	4497.536697
783	0.8826676419	4496.521368
784	0.8827181657	4495.553153
785	0.8827600359	4494.750613
786	0.8827797515	4494.372668
787	0.8828308749	4493.392494
788	0.8828821382	4492.409423
789	0.8828882257	4492.292668
790	0.8829330663	4491.432566
791	0.882999099	4490.165669
792	0.8830214795	4489.736199
793	0.8830513024	4489.163849
794	0.8830701738	4488.801636
795	0.8831037345	4488.157412
796	0.8831213966	4487.818336
797	0.8831807438	4486.678807
798	0.8832244679	4485.839072
799	0.8832536111	4485.279282
800	0.8832777219	4484.816102
801	0.8832862548	4484.652168
802	0.8833035834	4484.319236
803	0.8833243173	4483.920846
804	0.8833467405	4483.489955
805	0.8833661626	4483.116702
806	0.8833772788	4482.903057
807	0.8834134562	4482.207685
808	0.8834371706	4481.751809
809	0.8834574936	4481.361088
810	0.8835124317	4480.304709
811	0.8835210579	4480.138817
812	0.8835464233	4479.650975
813	0.8835662399	4479.269813
814	0.8835784666	4479.034622
815	0.8835904179	4478.804719
816	0.8836351788	4477.943557
817	0.8836547881	4477.566239
818	0.8836754867	4477.167929
819	0.8837013729	4476.669739
820	0.8837431568	4475.865475
821	0.8837771555	4475.210956
822	0.8838011854	4474.748291
823	0.8838240475	4474.308066
824	0.8838603993	4473.607998
825	0.8838785088	4473.259203
826	0.8839088331	4472.675085
827	0.8839354376	4472.162556
828	0.8839689514	4471.516839
829	0.8839930238	4471.052973
830	0.8840488048	4469.977908
831	0.8840724277	4469.522548
832	0.884103697	4468.919722
833	0.8841425649	4468.170294
834	0.8841607801	4467.819034
835	0.8841876735	4467.300376
836	0.8842481576	4466.13368
837	0.8842602438	4465.900507
838	0.8842779701	4465.558504
839	0.884286958	4465.385086
840	0.8842998612	4465.13611
841	0.884323009	4464.689425
842	0.8843424221	4464.314774
843	0.8843630486	4463.91667
844	0.884402595	4463.153301
845	0.884432355	4462.578756
846	0.8844557138	4462.127741
847	0.8844961539	4461.346807
848	0.8845425203	4460.451264
849	0.8845705052	4459.910664
850	0.8845883893	4459.565151
851	0.8845975375	4459.388402
852	0.8846366868	4458.631934
853	0.8846422706	4458.52403
854	0.8846602973	4458.175654
855	0.8846953987	4457.497223
856	0.884724976	4456.925478
857	0.8847264557	4456.896875
858	0.8847556	4456.333425
859	0.8847766082	4455.927228
860	0.8848077514	4455.325001
861	0.8848369637	4454.76004
862	0.8848713554	4454.094816
863	0.8848910888	4453.713077
864	0.8849054948	4453.434376
865	0.8849220903	4453.113293
866	0.8849406084	4452.754987
867	0.8849579014	4452.420357
868	0.8850140158	4451.334341
869	0.8850347976	4450.932069
870	0.8850481346	4450.673888
871	0.8850521661	4450.595842
872	0.8850624371	4450.396999
873	0.8850797065	4450.062651
874	0.8851159196	4449.361455
875	0.8851464531	4448.770148
876	0.8851674416	4448.363641
877	0.8852078032	4447.581811
878	0.8852185591	4447.37344
879	0.8852440197	4446.880158
880	0.885264541	4446.482534
881	0.8852807839	4446.167781
882	0.8853047817	4445.702717
883	0.8853186139	4445.434634
884	0.8853397093	4445.025751
885	0.8853677431	4444.482325
886	0.8853895522	4444.059517
887	0.8854119573	4443.625114
888	0.8854301504	4443.272343
889	0.8854528558	4442.832039
890	0.8854744032	4442.41415
891	0.8855297841	4441.339915
892	0.8855576505	4440.799287
893	0.8855886685	4440.197439
894	0.885592968	4440.114007
895	0.8856326369	4439.344171
896	0.8856707075	4438.605224
897	0.8856870598	4438.28779
898	0.8857292797	4437.468105
899	0.8857384496	4437.290054
900	0.8857636777	4436.800167
901	0.8857878505	4436.330721
902	0.8858065283	4435.967956
903	0.8858217136	4435.673001
904	0.885833178	4435.450307
905	0.8858609242	4434.911297
906	0.8858732746	4434.67135
907	0.8858967111	4434.215985
908	0.8859005757	4434.140893
909	0.8859135578	4433.888631
910	0.8859387277	4433.399498
911	0.8859574014	4433.036573
912	0.8859990499	4432.227025
913	0.8860171483	4431.875188
914	0.8860334421	4431.558409
915	0.8860458619	4431.316931
916	0.8860908508	4430.442108
917	0.8861323841	4429.634324
918	0.8861453845	4429.381449
919	0.8861551527	4429.191435
920	0.8861679085	4428.943293
921	0.8861944394	4428.427135
922	0.8862311492	4427.712847
923	0.8862419695	4427.502287
924	0.8862617295	4427.117737
925	0.8862884056	4426.598541
926	0.8863053481	4426.268757
927	0.8863378165	4425.636694
928	0.8863816787	4424.782687
929	0.8863969368	4424.485569
930	0.8864153189	4424.127592
931	0.886444901	4423.551442
932	0.8864639366	4423.180659
933	0.8864888114	4422.696092
934	0.8865206139	4422.076494
935	0.8865381798	4421.734225
936	0.8865729138	4421.057362
