iter	R2	RMSE
441	0.8683568508	4755.926138
442	0.86840405	4755.073469
443	0.8684631836	4754.004986
444	0.8685649609	4752.165412
445	0.8686417122	4750.777699
446	0.8686901813	4749.901138
447	0.8687281263	4749.214791
448	0.868772608	4748.410084
449	0.8688528051	4746.958913
450	0.8689289428	4745.580785
451	0.8689911085	4744.45526
452	0.8690803428	4742.839186
453	0.8691506786	4741.564984
454	0.8692237727	4740.240449
455	0.8692689245	4739.422071
456	0.8693205241	4738.486653
457	0.8693685028	4737.616711
458	0.8694146171	4736.780423
459	0.8694774654	4735.640424
460	0.8695661689	4734.030973
461	0.8696022649	4733.375884
462	0.8696906353	4731.77171
463	0.8697452074	4730.7808
464	0.8698395458	4729.06733
465	0.8699058112	4727.863381
466	0.8699742247	4726.620081
467	0.8699982294	4726.183759
468	0.8700379261	4725.46212
469	0.8700791182	4724.713182
470	0.870117689	4724.011796
471	0.8701731818	4723.002511
472	0.8702009682	4722.49706
473	0.8703005309	4720.68551
474	0.8703394225	4719.977687
475	0.8703873071	4719.106044
476	0.8704427701	4718.096251
477	0.8704755465	4717.499405
478	0.8705458705	4716.218571
479	0.870599744	4715.237121
480	0.8706500938	4714.319679
481	0.8707693416	4712.14611
482	0.8708591267	4710.508905
483	0.8709305233	4709.206603
484	0.8709740653	4708.412204
485	0.8710206385	4707.562352
486	0.871052879	4706.973949
487	0.8710979975	4706.150394
488	0.8711408829	4705.367466
489	0.8711822734	4704.611706
490	0.8712625974	4703.144702
491	0.8713331026	4701.856647
492	0.871408475	4700.479284
493	0.8714548215	4699.632143
494	0.8715120326	4698.586204
495	0.8715685775	4697.552215
496	0.8716413999	4696.220237
497	0.8716945848	4695.247206
498	0.8717525241	4694.186962
499	0.8718171548	4693.003987
500	0.8718399815	4692.586106
501	0.8719093103	4691.316695
502	0.8719269909	4690.992909
503	0.8719632452	4690.328909
504	0.8720098938	4689.474401
505	0.8720668987	4688.429973
506	0.8721107644	4687.62612
507	0.8721462593	4686.975564
508	0.8722411732	4685.235521
509	0.87229233	4684.297403
510	0.8723390879	4683.439789
511	0.8723636284	4682.989613
512	0.8724097847	4682.142798
513	0.8724515147	4681.377057
514	0.8725005727	4680.476691
515	0.8725426736	4679.703869
516	0.8725774221	4679.065914
517	0.8726048937	4678.561498
518	0.8726436314	4677.850126
519	0.8727029334	4676.760906
520	0.8727260284	4676.336643
521	0.8727759566	4675.419315
522	0.8728376233	4674.286069
523	0.8729062427	4673.024729
524	0.8729666431	4671.914185
525	0.8730226116	4670.884893
526	0.8730682723	4670.045001
527	0.8730839028	4669.757453
528	0.8731479057	4668.579842
529	0.8732512056	4666.678565
530	0.8733676392	4664.534627
531	0.8734525415	4662.970666
532	0.8735393904	4661.370305
533	0.8736029098	4660.199488
534	0.8736863172	4658.661638
535	0.8737229999	4657.98513
536	0.8737920314	4656.711772
537	0.8738130206	4656.324535
538	0.8738653646	4655.358682
539	0.8739222027	4654.309678
540	0.8739719702	4653.390975
541	0.8740682533	4651.613082
542	0.8741141621	4650.765126
543	0.8741390551	4650.305275
544	0.8741855507	4649.446237
545	0.8742347304	4648.537435
546	0.8742642099	4647.992594
547	0.8742945893	4647.431052
548	0.8743839734	4645.778456
549	0.874483897	4643.930302
550	0.8745316966	4643.045958
551	0.8745699121	4642.338809
552	0.8746021575	4641.742046
553	0.8746484999	4640.884259
554	0.8746794482	4640.311325
555	0.8747755573	4638.531642
556	0.8748461021	4637.224907
557	0.8748739201	4636.709519
558	0.8749340281	4635.595696
559	0.8749826646	4634.694247
560	0.8750600993	4633.25868
561	0.875102592	4632.470713
562	0.8751181408	4632.182352
563	0.8751798889	4631.037013
564	0.8752024736	4630.618029
565	0.8752459123	4629.812062
566	0.8752967152	4628.869279
567	0.875356199	4627.765156
568	0.8754013588	4626.926735
569	0.8754353019	4626.296459
570	0.8754610537	4625.818229
571	0.8755105061	4624.899718
572	0.875545738	4624.245223
573	0.8755815338	4623.580158
574	0.8756302536	4622.674819
575	0.8757061424	4621.264255
576	0.8757856927	4619.785173
577	0.8758272377	4619.012536
578	0.8758604347	4618.395059
579	0.8759139222	4617.399997
580	0.8759353767	4617.000806
581	0.8759614205	4616.516176
582	0.8760201978	4615.422248
583	0.8760427098	4615.0032
584	0.8760680407	4614.531635
585	0.8760887561	4614.145955
586	0.8761022059	4613.89553
587	0.8761440324	4613.116664
588	0.8762106693	4611.875524
589	0.8762471407	4611.196089
590	0.8762645909	4610.870968
591	0.876301043	4610.191743
592	0.876329866	4609.654604
593	0.876353018	4609.223102
594	0.8764065321	4608.225563
595	0.8764846617	4606.768788
596	0.8765236976	4606.040767
597	0.8765769503	4605.047416
598	0.876641095	4603.850608
599	0.8766975915	4602.79624
600	0.8767241759	4602.300024
601	0.8767564261	4601.697981
602	0.8768420966	4600.098309
603	0.8768941878	4599.125372
604	0.8769288148	4598.47851
605	0.8769641612	4597.818113
606	0.8769957336	4597.22815
607	0.8770203181	4596.768708
608	0.8770650169	4595.93325
609	0.8771015757	4595.249824
610	0.8771503383	4594.338101
611	0.8772260372	4592.922386
612	0.877250687	4592.461296
613	0.8772996437	4591.545386
614	0.8773154527	4591.249585
615	0.8773681268	4590.263862
616	0.8773984175	4589.696917
617	0.877470024	4588.356396
618	0.8775102537	4587.603097
619	0.8775549223	4586.766535
620	0.8775914448	4586.082421
621	0.8776013137	4585.897547
622	0.8776308353	4585.344473
623	0.8776516134	4584.955163
624	0.877685718	4584.316091
625	0.8777101486	4583.858242
626	0.8777733778	4582.673061
627	0.8778098315	4581.989625
628	0.8778687925	4580.884007
629	0.8779211672	4579.90167
630	0.8779559195	4579.249742
631	0.8779795418	4578.806551
632	0.8780084489	4578.26415
633	0.8780422464	4577.629907
634	0.8780651233	4577.20055
635	0.8780919496	4576.697019
636	0.8781068451	4576.417405
637	0.8781465588	4575.671829
638	0.8781719745	4575.194616
639	0.8781857853	4574.93528
640	0.8782444093	4573.834285
641	0.8782823374	4573.121832
642	0.8783124158	4572.556753
643	0.8783614102	4571.636147
644	0.8783838971	4571.213556
645	0.8784659183	4569.671822
646	0.8785010225	4569.011816
647	0.8785313096	4568.442301
648	0.8785457374	4568.170979
649	0.8785712965	4567.690285
650	0.878606951	4567.019642
651	0.8786568548	4566.080812
652	0.8786686785	4565.858346
653	0.8787106323	4565.068889
654	0.8787294046	4564.715602
655	0.8787409857	4564.497636
656	0.8787960776	4563.460619
657	0.878823669	4562.941166
658	0.8788597151	4562.262451
659	0.8788837923	4561.809043
660	0.8789226873	4561.076498
661	0.8789725986	4560.136303
662	0.8790024785	4559.573353
663	0.8790257721	4559.134442
664	0.8790537328	4558.607538
665	0.8790905194	4557.91422
666	0.8791093713	4557.558877
667	0.8791379968	4557.019256
668	0.8791966948	4555.912537
669	0.8792227007	4555.422125
670	0.8792635457	4554.651774
671	0.8792744496	4554.446099
672	0.8793241287	4553.508916
673	0.8793591075	4552.848934
674	0.8794266625	4551.574031
675	0.8794384005	4551.352475
676	0.8794693349	4550.768532
677	0.8795234205	4549.747386
678	0.8795756308	4548.761428
679	0.8796326741	4547.68396
680	0.8796831796	4546.729768
681	0.8797359564	4545.73245
682	0.8797757776	4544.979807
683	0.8797911947	4544.688382
684	0.8798138788	4544.259557
685	0.8798484487	4543.605963
686	0.8798678247	4543.23959
687	0.879906466	4542.508852
688	0.8799560327	4541.571329
689	0.8799705756	4541.296223
690	0.8799912642	4540.904832
691	0.8800274881	4540.219459
692	0.8800972179	4538.899846
693	0.8801335639	4538.211858
694	0.8801623431	4537.667026
695	0.8801953115	4537.042806
696	0.8802387375	4536.220455
697	0.8802801001	4535.437036
698	0.8803110542	4534.850671
699	0.880344014	4534.226226
700	0.8803662369	4533.805151
701	0.880401373	4533.13932
702	0.8804211647	4532.764222
703	0.8804641567	4531.94932
704	0.8805027117	4531.218395
705	0.8805273183	4530.751843
706	0.8805574953	4530.179606
707	0.8806048186	4529.282085
708	0.8806578124	4528.276808
709	0.8806803809	4527.848623
710	0.8807024715	4527.429465
711	0.8807384277	4526.747132
712	0.8807628577	4526.283469
713	0.8808049014	4525.485403
714	0.8808328629	4524.954562
715	0.880851268	4524.605114
716	0.8808610366	4524.419632
717	0.8809068291	4523.550041
718	0.8809189347	4523.32013
719	0.8809590222	4522.558699
720	0.8809966527	4521.843823
721	0.8810167529	4521.461926
722	0.8810290324	4521.228604
723	0.8810595625	4520.648452
724	0.8810954609	4519.966194
725	0.8811595591	4518.747734
726	0.8811824897	4518.311761
727	0.8812270947	4517.463576
728	0.8812893183	4516.280102
729	0.8813190358	4515.714773
730	0.8813716415	4514.713859
731	0.881402206	4514.132217
732	0.8814142552	4513.902899
733	0.8814478517	4513.263438
734	0.8814621222	4512.991792
735	0.8814838414	4512.578324
736	0.8814997792	4512.274893
737	0.8815251005	4511.792772
738	0.8815619438	4511.09118
739	0.8815845465	4510.660712
740	0.8816171147	4510.040376
741	0.8816732197	4508.971532
742	0.8817323703	4507.844392
743	0.8817485164	4507.536674
744	0.8817626962	4507.266411
745	0.8817832658	4506.874331
746	0.8818071525	4506.418983
747	0.8818432809	4505.730184
748	0.8818680195	4505.258474
749	0.8819156222	4504.350659
750	0.8819298351	4504.079574
751	0.8819481216	4503.730768
752	0.8819811461	4503.100774
753	0.8820223031	4502.315517
754	0.8820441119	4501.89936
755	0.8821047979	4500.741142
756	0.8821290314	4500.278552
757	0.8821659746	4499.573256
758	0.8821820713	4499.265912
759	0.8822178637	4498.582436
760	0.8822454718	4498.055173
761	0.8822596195	4497.784953
762	0.8823225742	4496.582331
763	0.8823371913	4496.303054
764	0.8823397472	4496.254219
765	0.8823711825	4495.653545
766	0.8823936227	4495.224705
767	0.8824198686	4494.723084
768	0.8824702244	4493.760508
769	0.8825392328	4492.441043
770	0.882559499	4492.053472
771	0.882610971	4491.068973
772	0.8826642449	4490.04978
773	0.8826942244	4489.476136
774	0.88273245	4488.7446
775	0.8827534352	4488.342947
776	0.8827727629	4487.972989
777	0.8827829899	4487.777217
778	0.8828084225	4487.290334
779	0.8828471925	4486.548015
780	0.8828617475	4486.269305
781	0.8829027085	4485.484855
782	0.8829509045	4484.561671
783	0.8829720141	4484.157261
784	0.8830092623	4483.443585
785	0.8830221206	4483.197193
786	0.8830642645	4482.389534
787	0.8830961103	4481.779135
788	0.8831202149	4481.317058
789	0.8831327039	4481.077632
790	0.8831670126	4480.419828
791	0.8832076691	4479.640193
792	0.8832260929	4479.286852
793	0.8832373327	4479.071275
794	0.8832677889	4478.48708
795	0.8833172974	4477.537271
796	0.8833353802	4477.190306
797	0.8833566276	4476.782587
798	0.8833849055	4476.239899
799	0.8834238282	4475.492817
800	0.8834486775	4475.015795
801	0.8834873142	4474.274001
802	0.8835507777	4473.055286
803	0.8835594422	4472.888871
804	0.8835864681	4472.369761
805	0.883621869	4471.689696
806	0.8836583339	4470.98908
807	0.8837009008	4470.171086
808	0.883748985	4469.246888
809	0.8837671347	4468.897994
810	0.8838087182	4468.098524
811	0.8838244311	4467.796397
812	0.8838350025	4467.59312
813	0.883857823	4467.154272
814	0.8839176193	4466.004157
815	0.8839614475	4465.16098
816	0.8839897126	4464.617128
817	0.884013375	4464.161785
818	0.8840207572	4464.019718
819	0.8840351333	4463.743042
820	0.8840654553	4463.159423
821	0.8840920604	4462.647283
822	0.8841170247	4462.166673
823	0.8841371079	4461.779997
824	0.8841521641	4461.490087
825	0.8841981102	4460.605269
826	0.8842335168	4459.923299
827	0.8842654368	4459.308394
828	0.8843102753	4458.444487
829	0.8843525263	4457.63028
830	0.8843771146	4457.156376
831	0.8843960386	4456.79161
832	0.8844048588	4456.621587
833	0.8844420963	4455.903707
834	0.8844884941	4455.009069
835	0.8845196967	4454.407323
836	0.8845643408	4453.546214
837	0.88457593	4453.322652
838	0.8846129692	4452.608065
839	0.8846208278	4452.456438
840	0.8846314479	4452.251519
841	0.8846440631	4452.008092
842	0.8846908576	4451.105016
843	0.8847125611	4450.686103
844	0.8847207616	4450.527808
845	0.884738939	4450.176911
846	0.8847617497	4449.736534
847	0.8847756838	4449.467506
848	0.8847979745	4449.037098
849	0.8848381357	4448.26153
850	0.8848791449	4447.469445
851	0.8849232565	4446.61728
852	0.8849554632	4445.994996
853	0.8850079589	4444.98051
854	0.8850448477	4444.26749
855	0.8850671077	4443.837174
856	0.8851073792	4443.058565
857	0.885134285	4442.538292
858	0.8851838363	4441.579966
859	0.8852215608	4440.850235
860	0.8852388034	4440.516659
861	0.8852635495	4440.037875
862	0.8852836603	4439.648738
863	0.885326562	4438.818489
864	0.8853698995	4437.979648
865	0.8854051197	4437.297809
866	0.885425099	4436.910978
867	0.8854334117	4436.75002
868	0.8854475908	4436.475459
869	0.8854576192	4436.281261
870	0.8854660221	4436.118533
871	0.8854930914	4435.594279
872	0.8855412444	4434.661543
873	0.8855601785	4434.294731
874	0.8855837813	4433.837427
875	0.8856150894	4433.230763
876	0.8856533004	4432.490228
877	0.8856994799	4431.595094
878	0.8857327571	4430.949945
879	0.8857482957	4430.648664
880	0.8857607105	4430.407936
881	0.8857914998	4429.810864
882	0.8858180375	4429.296175
883	0.8858612869	4428.45724
884	0.8859144036	4427.426684
885	0.885964378	4426.456877
886	0.8860039568	4425.688656
887	0.886054804	4424.70152
888	0.8860727073	4424.353898
889	0.8860794992	4424.222015
890	0.8861071008	4423.686014
891	0.8861312681	4423.216651
892	0.8861521008	4422.81201
893	0.8861709498	4422.445868
894	0.8861957135	4421.964787
895	0.8862462805	4420.982264
896	0.8862629219	4420.658873
897	0.8862915386	4420.102711
898	0.8863070585	4419.801053
899	0.8863445827	4419.07162
900	0.886375858	4418.463565
901	0.8863813875	4418.356051
902	0.886399236	4418.008995
903	0.8864272317	4417.464576
904	0.886451377	4416.99498
905	0.886480102	4416.436249
906	0.8864972258	4416.10314
907	0.8865083109	4415.887488
908	0.8865157491	4415.742777
909	0.8865351284	4415.365731
910	0.8865690714	4414.705254
911	0.886578588	4414.520059
912	0.8865926258	4414.246865
913	0.88661553	4413.801083
914	0.8866453116	4413.22138
915	0.8866935313	4412.282614
916	0.8867029259	4412.099692
917	0.8867183554	4411.799248
918	0.8867312395	4411.548352
919	0.8867788107	4410.621864
920	0.8867993705	4410.221383
921	0.886817606	4409.866148
922	0.886844803	4409.336285
923	0.8868533923	4409.168931
924	0.8868604913	4409.030611
925	0.8868897517	4408.460436
926	0.8869224468	4407.823245
927	0.8869452543	4407.378699
928	0.8869667529	4406.959624
929	0.8869856806	4406.59063
930	0.8869949372	4406.410162
931	0.8870281474	4405.762632
932	0.8870406182	4405.519453
933	0.8870605778	4405.130213
934	0.8870711965	4404.923121
935	0.8871020903	4404.320555
936	0.8871230598	4403.911509
