iter	R2	RMSE
936	0.8868992285	4414.293297
937	0.8869210617	4413.867204
938	0.8869509982	4413.282902
939	0.8869688632	4412.934176
940	0.8869793159	4412.730124
941	0.8869956783	4412.41069
942	0.8870141348	4412.050345
943	0.887023386	4411.869713
944	0.88703063	4411.728268
945	0.8870475564	4411.397747
946	0.8870509568	4411.331346
947	0.8870716898	4410.926454
948	0.8870756279	4410.849542
949	0.8871155395	4410.069996
950	0.8871419198	4409.554665
951	0.8871620214	4409.161946
952	0.8871930461	4408.555756
953	0.8872272871	4407.886627
954	0.8872536698	4407.370994
955	0.8872592577	4407.261774
956	0.8872838067	4406.781913
957	0.8872861951	4406.735224
958	0.8873055269	4406.357304
959	0.8873168825	4406.135295
960	0.8873379386	4405.723608
961	0.8873520462	4405.447757
962	0.8873870975	4404.762308
963	0.8874220788	4404.078122
964	0.8874262242	4403.997037
965	0.8874364895	4403.796238
966	0.8874653913	4403.230843
967	0.8875068138	4402.420382
968	0.8875293136	4401.980095
969	0.8875410023	4401.751348
970	0.8875652181	4401.277409
971	0.8876076472	4400.446884
972	0.8876349902	4399.911576
973	0.8876409903	4399.7941
974	0.8876570778	4399.47911
975	0.8876881614	4398.870433
976	0.8877039054	4398.562103
977	0.8877595952	4397.471302
978	0.8877902281	4396.871176
979	0.8878168488	4396.349588
980	0.887829276	4396.106075
981	0.8878656572	4395.393107
982	0.8879046334	4394.629155
983	0.8879271762	4394.187243
984	0.8879352932	4394.028113
985	0.8879533123	4393.674838
986	0.8879804961	4393.141828
987	0.8880223649	4392.320752
988	0.8880764837	4391.259221
989	0.8880972674	4390.851483
990	0.8881154228	4390.495276
991	0.8881346503	4390.118004
992	0.8881440597	4389.933365
993	0.8881631933	4389.557887
994	0.8881803798	4389.220593
995	0.888195711	4388.919688
996	0.8882033442	4388.769862
997	0.8882093032	4388.652895
998	0.8882274272	4388.297127
999	0.8882334575	4388.178747
1000	0.888255848	4387.739178
1001	0.8882879416	4387.109039
1002	0.8883161066	4386.555964
1003	0.8883303259	4386.276712
1004	0.8883662973	4385.570193
1005	0.8883800612	4385.299827
1006	0.8883853713	4385.195514
1007	0.8884014037	4384.880557
1008	0.8884558901	4383.809998
1009	0.8884754907	4383.424818
1010	0.8885238026	4382.475276
1011	0.8885481242	4381.997171
1012	0.8885807585	4381.355577
1013	0.8886147418	4380.687361
1014	0.8886466303	4380.060242
1015	0.8886677319	4379.645208
1016	0.8887070833	4378.871128
1017	0.888711794	4378.778453
1018	0.8887452109	4378.120989
1019	0.8887734081	4377.566144
1020	0.8887862372	4377.313676
1021	0.8887942339	4377.156302
1022	0.8888289339	4376.473338
1023	0.8888730709	4375.60448
1024	0.8888863083	4375.343862
1025	0.8889116419	4374.84505
1026	0.8889260364	4374.561601
1027	0.8889354423	4374.376375
1028	0.8889522348	4374.04567
1029	0.8889969751	4373.164445
1030	0.8890301898	4372.51012
1031	0.8890330996	4372.452792
1032	0.8890705379	4371.715136
1033	0.8890884706	4371.361758
1034	0.8891018709	4371.097677
1035	0.8891347311	4370.45003
1036	0.8891497009	4370.154955
1037	0.8891713951	4369.7273
1038	0.8891874852	4369.41009
1039	0.8891924692	4369.311827
1040	0.8892003727	4369.156
1041	0.8892069895	4369.025539
1042	0.8892241367	4368.687433
1043	0.8892449778	4368.276456
1044	0.8892706729	4367.769709
1045	0.8892859265	4367.468855
1046	0.8893073885	4367.045516
1047	0.8893185914	4366.824522
1048	0.8893394801	4366.412432
1049	0.889347332	4366.257521
1050	0.8893510166	4366.184824
1051	0.8893633318	4365.94184
1052	0.8893938861	4365.338932
1053	0.8894034505	4365.150187
1054	0.8894340214	4364.546841
1055	0.8894542161	4364.148234
1056	0.8894807838	4363.62378
1057	0.8894854681	4363.531304
1058	0.8895188566	4362.872102
1059	0.8895291183	4362.669482
1060	0.8895572528	4362.113908
1061	0.8895725244	4361.812309
1062	0.8896091481	4361.088944
1063	0.8896179763	4360.914556
1064	0.8896319257	4360.638995
1065	0.8896463131	4360.354764
1066	0.8896722618	4359.842085
1067	0.8896787871	4359.713151
1068	0.8897002799	4359.288451
1069	0.8897147642	4359.002216
1070	0.8897250309	4358.799316
1071	0.889735156	4358.599207
1072	0.8897417857	4358.468173
1073	0.8897698645	4357.913166
1074	0.8897933892	4357.44812
1075	0.88981109	4357.09817
1076	0.8898260435	4356.802515
1077	0.8898600849	4356.129382
1078	0.889876471	4355.805328
1079	0.8899034407	4355.271918
1080	0.8899171253	4355.001239
1081	0.8899379262	4354.589766
1082	0.8899666057	4354.022379
1083	0.8899752271	4353.8518
1084	0.8899878669	4353.601704
1085	0.8900021615	4353.318849
1086	0.8900189941	4352.98575
1087	0.8900388845	4352.592106
1088	0.8900575117	4352.223431
1089	0.8900677595	4352.02059
1090	0.8900858411	4351.662665
1091	0.8901045807	4351.291686
1092	0.8901090086	4351.204024
1093	0.8901240961	4350.905313
1094	0.8901408338	4350.573909
1095	0.8901699562	4349.997228
1096	0.8901883616	4349.632723
1097	0.8902136231	4349.132391
1098	0.8902438537	4348.533566
1099	0.8902641681	4348.131119
1100	0.8902832121	4347.753807
1101	0.890324549	4346.9347
1102	0.8903411691	4346.605322
1103	0.8903666423	4346.100445
1104	0.8903790489	4345.854527
1105	0.8903883628	4345.6699
1106	0.8903986645	4345.465685
1107	0.8904102132	4345.236739
1108	0.8904137712	4345.1662
1109	0.8904212026	4345.018867
1110	0.8904463849	4344.519575
1111	0.8904770177	4343.912136
1112	0.8904856233	4343.741475
1113	0.8905068118	4343.321247
1114	0.8905335027	4342.791835
1115	0.8905612592	4342.241218
1116	0.8905876362	4341.717901
1117	0.8906018302	4341.436266
1118	0.8906137406	4341.19993
1119	0.8906277285	4340.922354
1120	0.890638827	4340.702101
1121	0.8906510183	4340.460149
1122	0.8906805515	4339.87397
1123	0.8907035195	4339.418041
1124	0.8907145884	4339.198301
1125	0.8907442661	4338.609083
1126	0.8907677335	4338.143104
1127	0.8907839602	4337.820872
1128	0.8908232803	4337.039948
1129	0.8908391885	4336.723961
1130	0.8908442946	4336.622532
1131	0.890854641	4336.417002
1132	0.8908898283	4335.717939
1133	0.8909036702	4335.442911
1134	0.8909358387	4334.803684
1135	0.8909689259	4334.1461
1136	0.8909745429	4334.034457
1137	0.8909808328	4333.909436
1138	0.8909870783	4333.785293
1139	0.8910038061	4333.452776
1140	0.8910126496	4333.276973
1141	0.8910245085	4333.041215
1142	0.8910299436	4332.933158
1143	0.8910448414	4332.636962
1144	0.8910687961	4332.160652
1145	0.8910768488	4332.000522
1146	0.8910885813	4331.767208
1147	0.8911136556	4331.268535
1148	0.8911204969	4331.132468
1149	0.8911480668	4330.584079
1150	0.8911647853	4330.2515
1151	0.8911907122	4329.735689
1152	0.8912185077	4329.182636
1153	0.8912457433	4328.640654
1154	0.8912627909	4328.301376
1155	0.8912833842	4327.891496
1156	0.8912934619	4327.690902
1157	0.8913240384	4327.082221
1158	0.8913367193	4326.829759
1159	0.8913549321	4326.467139
1160	0.8913729009	4326.109349
1161	0.8913948775	4325.671714
1162	0.8914339912	4324.892708
1163	0.8914369154	4324.834461
1164	0.8914463211	4324.647109
1165	0.8914509889	4324.554129
1166	0.891469031	4324.194719
1167	0.891498669	4323.604245
1168	0.8915240952	4323.097618
1169	0.891532718	4322.925793
1170	0.8915518772	4322.543985
1171	0.8915659937	4322.262646
1172	0.8915800888	4321.981717
1173	0.8916115097	4321.355399
1174	0.8916434969	4320.717701
1175	0.891661694	4320.354882
1176	0.8916781018	4320.02771
1177	0.8916854839	4319.880504
1178	0.8917145056	4319.301733
1179	0.8917186078	4319.219917
1180	0.8917336232	4318.920434
1181	0.8917679155	4318.236392
1182	0.8917897349	4317.801096
1183	0.8918071479	4317.453675
1184	0.8918198569	4317.200091
1185	0.8918378072	4316.8419
1186	0.8918451112	4316.696143
1187	0.8918697029	4316.205361
1188	0.8918835492	4315.929003
1189	0.8919042375	4315.516053
1190	0.8919438323	4314.725607
1191	0.8919709152	4314.184857
1192	0.8919919151	4313.765517
1193	0.8920066125	4313.472005
1194	0.8920112448	4313.379492
1195	0.8920352924	4312.899201
1196	0.8920528525	4312.548447
1197	0.8920803963	4311.998217
1198	0.8920998981	4311.608596
1199	0.892143397	4310.739417
1200	0.8921632515	4310.342633
1201	0.8921698102	4310.211552
1202	0.8921893006	4309.821997
1203	0.8922008235	4309.591673
1204	0.8922154618	4309.299058
1205	0.8922315736	4308.976966
1206	0.8922371484	4308.865513
1207	0.8922493925	4308.620719
1208	0.8922607015	4308.394606
1209	0.8922737099	4308.1345
1210	0.892278147	4308.045777
1211	0.8923018	4307.572781
1212	0.892330874	4306.991311
1213	0.8923357896	4306.892993
1214	0.8923515639	4306.577471
1215	0.8923742852	4306.122954
1216	0.8923856077	4305.89644
1217	0.8923885851	4305.836873
1218	0.892414571	4305.316956
1219	0.8924284188	4305.03987
1220	0.8924482351	4304.643326
1221	0.8924595834	4304.416218
1222	0.8924701528	4304.204686
1223	0.8924821001	4303.965567
1224	0.8924923221	4303.760968
1225	0.8924988903	4303.629495
1226	0.8925256401	4303.094022
1227	0.8925371598	4302.863399
1228	0.8925404169	4302.798191
1229	0.8925675348	4302.255242
1230	0.892603157	4301.541917
1231	0.8926108192	4301.388467
1232	0.892613511	4301.334559
1233	0.8926339789	4300.924622
1234	0.8926622612	4300.35811
1235	0.8926752174	4300.098565
1236	0.8926996928	4299.608218
1237	0.8927087566	4299.426618
1238	0.8927136952	4299.327666
1239	0.8927149477	4299.30257
1240	0.8927309863	4298.981195
1241	0.8927512901	4298.574323
1242	0.8927690281	4298.218835
1243	0.8927875976	4297.846651
1244	0.8928035194	4297.527509
1245	0.8928062494	4297.472785
1246	0.8928177306	4297.242635
1247	0.8928337542	4296.921406
1248	0.8928371183	4296.853963
1249	0.8928420691	4296.754706
1250	0.8928586553	4296.422163
1251	0.8928812935	4295.968236
1252	0.8928968961	4295.655356
1253	0.8929107496	4295.377532
1254	0.8929218413	4295.15508
1255	0.8929472926	4294.644593
1256	0.89294854	4294.619572
1257	0.8929752327	4294.084119
1258	0.892983528	4293.917703
1259	0.8929874856	4293.838305
1260	0.8929996506	4293.59424
1261	0.893017844	4293.229201
1262	0.8930216117	4293.153602
1263	0.8930309926	4292.965365
1264	0.8930453862	4292.676526
1265	0.8930544597	4292.494438
1266	0.8930857076	4291.86729
1267	0.8930968492	4291.643656
1268	0.8931203958	4291.170989
1269	0.8931283039	4291.012234
1270	0.8931422721	4290.731805
1271	0.8931497529	4290.581611
1272	0.893171443	4290.146105
1273	0.8931837666	4289.898644
1274	0.8932117229	4289.337225
1275	0.8932384842	4288.799734
1276	0.8932536692	4288.49472
1277	0.8932814159	4287.937327
1278	0.893286677	4287.83163
1279	0.8932973881	4287.616435
1280	0.8933351374	4286.857929
1281	0.8933669311	4286.218989
1282	0.8933832224	4285.891552
1283	0.8934036291	4285.481368
1284	0.8934126067	4285.300902
1285	0.8934181356	4285.189758
1286	0.893427462	4285.002267
1287	0.8934481632	4284.586076
1288	0.8934535826	4284.477114
1289	0.8934706074	4284.134797
1290	0.8935013487	4283.516614
1291	0.8935176553	4283.188664
1292	0.8935259612	4283.021611
1293	0.8935325748	4282.88859
1294	0.8935370379	4282.798821
1295	0.893564077	4282.25492
1296	0.8935814444	4281.905534
1297	0.8936152173	4281.226029
1298	0.8936195678	4281.13849
1299	0.8936290127	4280.948436
1300	0.8936407096	4280.713057
1301	0.8936809551	4279.903086
1302	0.8937017775	4279.483959
1303	0.893714367	4279.230531
1304	0.8937256686	4279.003014
1305	0.8937479061	4278.555307
1306	0.8937523284	4278.466268
1307	0.8937713262	4278.083743
1308	0.893798894	4277.528596
1309	0.8938065458	4277.374496
1310	0.8938283551	4276.935243
1311	0.8938452307	4276.595329
1312	0.8938635552	4276.226197
1313	0.8938692024	4276.112433
1314	0.8938829665	4275.835139
1315	0.8938922844	4275.647411
1316	0.89392307	4275.027108
1317	0.8939542529	4274.398706
1318	0.8939695126	4274.091158
1319	0.8939830189	4273.818929
1320	0.8940157997	4273.158139
1321	0.8940333774	4272.803768
1322	0.8940474358	4272.520326
1323	0.8940654077	4272.157954
1324	0.8940771334	4271.921509
1325	0.8940941593	4271.578165
1326	0.8941077622	4271.303827
1327	0.8941401394	4270.650788
1328	0.8941748668	4269.950236
1329	0.8941960745	4269.522358
1330	0.8942180784	4269.078372
1331	0.8942466643	4268.501508
1332	0.8942548427	4268.336452
1333	0.8942758811	4267.911832
1334	0.8942959369	4267.507002
1335	0.894317515	4267.071403
1336	0.8943498146	4266.419282
1337	0.8943859627	4265.689344
1338	0.8944026137	4265.353069
1339	0.8944202664	4264.996536
1340	0.894434807	4264.702834
1341	0.8944517163	4264.361263
1342	0.8944715479	4263.960627
1343	0.8944817416	4263.754679
1344	0.8944907191	4263.573295
1345	0.8945339	4262.700746
1346	0.8945565116	4262.243767
1347	0.8945751747	4261.866549
1348	0.894581899	4261.730631
1349	0.8945971417	4261.422512
1350	0.8946065064	4261.233201
1351	0.8946248922	4260.861501
1352	0.8946351563	4260.65398
1353	0.8946527662	4260.297918
1354	0.894657947	4260.19316
1355	0.8946688535	4259.972617
1356	0.894672766	4259.893498
1357	0.8946768745	4259.810414
1358	0.8946810156	4259.72667
1359	0.8946988532	4259.365925
1360	0.8947064487	4259.212306
1361	0.8947157554	4259.02407
1362	0.8947204896	4258.928313
1363	0.8947317443	4258.700661
1364	0.8947348741	4258.63735
1365	0.8947447159	4258.438265
1366	0.8947538456	4258.253575
1367	0.8947611466	4258.105874
1368	0.8947627044	4258.074359
1369	0.8947690005	4257.946981
1370	0.8947894379	4257.533483
1371	0.8948041399	4257.236001
1372	0.8948144195	4257.027992
1373	0.8948211487	4256.891818
1374	0.894822824	4256.857915
1375	0.8948453921	4256.40119
1376	0.894848558	4256.337115
1377	0.8948545049	4256.216752
1378	0.8948728653	4255.84513
1379	0.8948959452	4255.377934
1380	0.8949040484	4255.213893
1381	0.8949306271	4254.675788
1382	0.8949423872	4254.437674
1383	0.8949744667	4253.788074
1384	0.89497701	4253.736571
1385	0.8949956885	4253.358286
1386	0.8950049757	4253.170187
1387	0.8950103507	4253.061319
1388	0.8950139689	4252.988033
1389	0.8950239235	4252.786398
1390	0.8950338901	4252.58451
1391	0.8950631088	4251.992586
1392	0.8950921174	4251.404838
1393	0.8950981571	4251.282458
1394	0.8951060696	4251.122123
1395	0.8951116114	4251.009821
1396	0.8951247353	4250.743864
1397	0.8951387098	4250.460652
1398	0.8951485295	4250.261631
1399	0.89516241	4249.980293
1400	0.8951743814	4249.737632
1401	0.8951787322	4249.649439
1402	0.8952038785	4249.13967
1403	0.8952088623	4249.038629
1404	0.8952205371	4248.80193
1405	0.8952414594	4248.377709
1406	0.8952452542	4248.300762
1407	0.8952494755	4248.215164
1408	0.8952600196	4248.001349
1409	0.8952618557	4247.964113
1410	0.8952806314	4247.583344
1411	0.895299233	4247.206072
1412	0.8953032445	4247.124707
1413	0.8953143468	4246.899515
1414	0.8953300362	4246.581259
1415	0.8953394573	4246.390141
1416	0.8953457712	4246.262052
1417	0.8953623369	4245.925969
1418	0.8953630374	4245.911757
1419	0.8953838135	4245.490214
1420	0.8953876405	4245.412561
1421	0.8954057277	4245.045535
1422	0.8954380753	4244.389056
1423	0.8954477276	4244.193149
1424	0.8954572522	4243.999823
1425	0.8954701915	4243.737175
1426	0.8954906105	4243.322665
1427	0.8955154481	4242.818403
1428	0.8955241289	4242.642148
1429	0.8955366651	4242.387601
1430	0.8955485638	4242.145983
1431	0.8955659845	4241.79221
1432	0.8955754486	4241.600005
1433	0.8955831774	4241.443033
1434	0.8955841996	4241.422274
1435	0.8956033494	4241.033318
1436	0.8956243534	4240.606661
1437	0.8956440604	4240.20631
1438	0.8956527204	4240.030369
1439	0.8956676934	4239.726154
1440	0.8956762482	4239.552331
1441	0.8956804052	4239.467864
1442	0.8957073097	4238.921139
1443	0.8957195745	4238.671882
1444	0.8957377638	4238.302197
1445	0.8957565915	4237.919503
1446	0.8957594868	4237.86065
1447	0.895789073	4237.259199
1448	0.8957996653	4237.043851
1449	0.8958091503	4236.851004
1450	0.8958316949	4236.3926
1451	0.8958354468	4236.316307
1452	0.8958502615	4236.015042
1453	0.8958705707	4235.602011
1454	0.8959019959	4234.962833
1455	0.8959074271	4234.852352
1456	0.8959358667	4234.273803
1457	0.8959603885	4233.774888
1458	0.8959723533	4233.531433
1459	0.895982041	4233.334304
1460	0.8960077316	4232.811491
1461	0.8960255502	4232.448839
1462	0.8960320517	4232.31651
1463	0.8960450171	4232.052605
1464	0.8960776099	4231.38912
1465	0.8960858032	4231.222313
1466	0.8960945399	4231.044437
1467	0.8961214402	4230.49671
1468	0.8961425413	4230.067013
1469	0.8961674416	4229.559894
1470	0.8961883941	4229.133128
1471	0.8961923805	4229.051927
1472	0.8962190583	4228.508474
1473	0.8962196899	4228.495607
1474	0.8962304985	4228.275405
1475	0.8962464806	4227.949782
1476	0.8962559234	4227.757381
1477	0.8962625506	4227.622345
1478	0.8962861551	4227.141339
1479	0.896290779	4227.047107
1480	0.8962979302	4226.901368
1481	0.8963006463	4226.846013
1482	0.8963094469	4226.666651
1483	0.8963191055	4226.469793
1484	0.8963277974	4226.292631
1485	0.8963493814	4225.852661
1486	0.8963738498	4225.353843
1487	0.8963950633	4224.921331
1488	0.8963963655	4224.894778
1489	0.896421535	4224.381548
1490	0.8964286875	4224.235691
1491	0.8964318236	4224.171736
1492	0.896438225	4224.041189
1493	0.8964396941	4224.011229
1494	0.896444169	4223.919967
1495	0.8964609397	4223.577923
1496	0.8964648149	4223.498885
1497	0.896467557	4223.442955
1498	0.8964787496	4223.214657
1499	0.896491335	4222.957935
1500	0.8965244202	4222.282973
1501	0.8965455499	4221.851857
1502	0.8965488881	4221.783743
1503	0.8965678899	4221.395997
1504	0.8965727795	4221.296217
1505	0.8965812344	4221.123674
1506	0.8966002726	4220.735125
1507	0.8966136945	4220.461178
1508	0.8966448977	4219.824238
1509	0.8966579123	4219.558547
1510	0.8966772714	4219.163303
1511	0.8966845772	4219.014134
1512	0.8966891461	4218.920846
1513	0.8967182693	4218.326149
1514	0.8967301112	4218.084313
1515	0.8967478582	4217.721858
1516	0.8967662651	4217.345892
1517	0.8967754391	4217.158496
1518	0.8967926808	4216.806284
1519	0.8967950169	4216.758559
1520	0.8968205897	4216.236101
1521	0.8968265393	4216.114539
1522	0.8968446145	4215.745207
1523	0.8968545413	4215.542358
1524	0.8968599123	4215.432601
1525	0.8968649746	4215.329149
1526	0.8968909075	4214.799151
1527	0.8969011692	4214.589411
1528	0.8969058515	4214.493706
1529	0.8969433921	4213.726307
1530	0.8969566676	4213.454896
1531	0.8969639906	4213.305174
1532	0.8969999364	4212.570171
1533	0.8970082992	4212.399153
1534	0.8970131063	4212.300845
1535	0.8970204428	4212.150808
1536	0.8970238694	4212.080728
1537	0.8970308233	4211.938506
1538	0.8970390025	4211.771219
1539	0.8970414358	4211.721449
1540	0.8970497073	4211.552264
1541	0.8970639852	4211.26021
1542	0.8970698224	4211.140804
1543	0.8970944748	4210.636477
1544	0.8971085196	4210.349128
1545	0.8971214799	4210.083951
1546	0.8971348692	4209.809977
1547	0.8971464502	4209.572992
1548	0.8971652888	4209.187462
1549	0.8971806105	4208.87388
1550	0.8971917693	4208.645482
1551	0.8972107736	4208.256476
1552	0.8972267369	4207.92969
1553	0.8972460989	4207.533294
1554	0.8972757049	4206.927103
1555	0.8972805155	4206.828595
1556	0.8972868022	4206.699859
1557	0.8973098404	4206.22806
1558	0.8973309462	4205.795785
1559	0.8973601884	4205.196795
1560	0.8973644277	4205.109952
1561	0.8973809777	4204.770901
1562	0.8974004941	4204.371044
1563	0.8974136124	4204.102251
1564	0.8974180146	4204.012046
1565	0.8974312059	4203.741735
1566	0.8974490673	4203.375697
1567	0.8974587824	4203.176592
1568	0.8974611886	4203.127275
1569	0.8974885719	4202.56601
1570	0.8974969289	4202.394705
1571	0.8975094795	4202.137422
1572	0.8975199079	4201.923634
1573	0.8975318839	4201.678104
1574	0.8975682831	4200.931768
1575	0.8975760503	4200.772491
1576	0.8975932528	4200.419709
1577	0.8976041737	4200.195731
1578	0.8976089166	4200.098455
1579	0.8976183185	4199.905616
1580	0.8976249272	4199.770063
1581	0.8976391328	4199.478673
1582	0.8976471016	4199.315204
1583	0.8976533875	4199.186253
1584	0.8976693398	4198.858987
1585	0.8976739998	4198.76338
1586	0.8976984411	4198.2619
1587	0.8977064237	4198.0981
1588	0.8977172966	4197.874985
1589	0.8977207307	4197.804513
1590	0.8977314813	4197.583891
1591	0.8977358572	4197.494085
1592	0.8977541815	4197.118002
1593	0.8977645562	4196.905061
1594	0.8977876731	4196.430544
1595	0.8977918174	4196.345468
1596	0.8978119184	4195.932805
1597	0.8978286667	4195.588941
1598	0.897837266	4195.412377
1599	0.897858861	4194.968943
1600	0.897868768	4194.765496
1601	0.8978879424	4194.371709
1602	0.897915926	4193.796941
1603	0.8979284765	4193.539134
1604	0.8979448838	4193.202079
1605	0.8979647205	4192.794539
1606	0.8979660878	4192.766446
1607	0.8979751606	4192.580032
1608	0.8979821391	4192.436644
1609	0.8980014981	4192.038845
1610	0.8980112406	4191.838636
1611	0.8980242478	4191.571322
1612	0.8980268531	4191.517778
1613	0.8980319601	4191.412819
1614	0.8980539069	4190.96173
1615	0.8980578344	4190.881002
1616	0.8980645765	4190.742414
1617	0.8980973749	4190.06816
1618	0.8981013224	4189.987001
1619	0.8981153627	4189.698329
1620	0.8981243126	4189.514307
1621	0.8981316494	4189.363445
1622	0.8981391642	4189.208917
1623	0.8981493848	4188.998742
1624	0.898158601	4188.809211
1625	0.89816255	4188.728
1626	0.8981948903	4188.062843
1627	0.8982030947	4187.894084
1628	0.8982057983	4187.838471
1629	0.8982147663	4187.653995
1630	0.8982263218	4187.416279
1631	0.8982369578	4187.197467
1632	0.8982433102	4187.066776
1633	0.8982572283	4186.780416
1634	0.8982732586	4186.450573
1635	0.8982783333	4186.34615
1636	0.898280394	4186.303747
1637	0.8983081233	4185.733103
1638	0.89831903	4185.508633
1639	0.8983317981	4185.245838
1640	0.8983551973	4184.764187
1641	0.8983827649	4184.196662
1642	0.898395932	4183.92557
1643	0.8984061275	4183.715645
1644	0.8984192541	4183.445354
1645	0.8984426668	4182.96322
1646	0.8984593834	4182.618942
1647	0.8984831718	4182.128972
1648	0.8984924771	4181.937294
1649	0.898507586	4181.626053
1650	0.8985165748	4181.440873
1651	0.89854418	4180.872122
1652	0.8985920742	4179.885175
1653	0.8986088612	4179.539193
1654	0.898617005	4179.371339
1655	0.898629707	4179.10952
1656	0.8986490154	4178.711496
1657	0.8986598547	4178.488037
1658	0.8986698816	4178.281314
1659	0.8986845713	4177.978443
1660	0.8987105036	4177.443719
1661	0.8987333911	4176.971724
1662	0.8987397032	4176.841542
1663	0.8987487737	4176.654466
1664	0.8987700461	4176.215696
1665	0.8987795144	4176.020386
1666	0.8987843617	4175.920392
1667	0.8987918818	4175.765258
1668	0.898794252	4175.716361
1669	0.8988054488	4175.485366
1670	0.8988193387	4175.198795
1671	0.8988324111	4174.92907
1672	0.8988437858	4174.694363
1673	0.8988530553	4174.503083
1674	0.8988592654	4174.37493
1675	0.8988786862	4173.974133
1676	0.898896587	4173.604674
1677	0.8989035253	4173.461463
1678	0.8989138222	4173.248919
1679	0.8989235007	4173.04913
1680	0.8989340823	4172.830688
1681	0.8989407344	4172.693359
1682	0.8989590558	4172.315101
1683	0.8989754899	4171.975777
1684	0.8989826007	4171.82895
1685	0.8990058304	4171.349249
1686	0.8990301038	4170.847939
1687	0.8990536906	4170.36075
1688	0.8990735995	4169.949486
1689	0.8990950601	4169.506121
1690	0.8991076723	4169.245539
1691	0.8991234226	4168.920094
1692	0.8991478561	4168.415184
1693	0.8991619633	4168.123635
1694	0.8991653264	4168.054128
1695	0.8991714041	4167.928513
1696	0.8991757708	4167.838259
1697	0.8991896342	4167.551709
1698	0.8991941517	4167.45833
1699	0.8992062849	4167.207521
1700	0.8992183126	4166.958876
1701	0.8992230835	4166.860246
1702	0.899227091	4166.777395
1703	0.8992320791	4166.674269
1704	0.8992462528	4166.381223
1705	0.8992607454	4166.081563
1706	0.8992691494	4165.907786
1707	0.899275747	4165.771355
1708	0.8992881844	4165.514152
1709	0.8992979037	4165.31315
1710	0.8993189801	4164.877237
1711	0.8993227108	4164.800074
1712	0.8993267448	4164.716633
1713	0.8993501429	4164.232632
1714	0.8993594452	4164.040193
1715	0.8993738328	4163.742535
1716	0.8993782389	4163.651376
1717	0.8993841852	4163.528348
1718	0.8993991285	4163.219157
1719	0.8994035617	4163.127424
1720	0.8994131845	4162.928303
1721	0.8994272259	4162.637731
1722	0.8994348027	4162.48093
1723	0.8994437307	4162.296155
1724	0.8994470387	4162.227691
1725	0.8994643188	4161.870036
1726	0.8994801949	4161.541411
1727	0.8994923995	4161.288767
1728	0.8994951102	4161.232651
1729	0.899501569	4161.098941
1730	0.8995208743	4160.699259
1731	0.8995287664	4160.535854
1732	0.8995350509	4160.40573
1733	0.8995551965	4159.98858
1734	0.8995594362	4159.900784
1735	0.8995689507	4159.703751
1736	0.8995858583	4159.353593
1737	0.8996057946	4158.940672
1738	0.8996146851	4158.756518
1739	0.8996322075	4158.393544
1740	0.8996382104	4158.269187
1741	0.8996576968	4157.865479
1742	0.8996704213	4157.601839
1743	0.8996988566	4157.012626
1744	0.8997288211	4156.391636
1745	0.8997334779	4156.29512
1746	0.8997510882	4155.930108
1747	0.8997632086	4155.678869
1748	0.89978625	4155.201207
1749	0.8997893755	4155.136411
1750	0.8998067351	4154.776495
1751	0.8998129908	4154.64679
1752	0.8998183093	4154.536512
1753	0.899834424	4154.20236
1754	0.8998558291	4153.758465
1755	0.8998667803	4153.531342
1756	0.8998882327	4153.086397
1757	0.899896463	4152.915678
1758	0.8999286654	4152.247647
1759	0.899932723	4152.163465
1760	0.8999400135	4152.012207
1761	0.8999512256	4151.779576
1762	0.8999538988	4151.72411
1763	0.8999591282	4151.615604
1764	0.8999614452	4151.567527
1765	0.8999741386	4151.304133
1766	0.8999928292	4150.916263
1767	0.8999948922	4150.873449
1768	0.9000125743	4150.50647
1769	0.9000173054	4150.408275
1770	0.9000221046	4150.308663
1771	0.9000265623	4150.216136
1772	0.900035143	4150.038027
1773	0.900041654	4149.902873
1774	0.9000630603	4149.458493
1775	0.9000644698	4149.429233
1776	0.9000785737	4149.136418
1777	0.9000818624	4149.068136
1778	0.900091162	4148.875052
1779	0.9000992686	4148.706727
1780	0.900109692	4148.49029
1781	0.9001288733	4148.091966
1782	0.9001527504	4147.596074
1783	0.9001736741	4147.161474
1784	0.9001859455	4146.906564
1785	0.9001931258	4146.757404
1786	0.9002038674	4146.534255
1787	0.9002044482	4146.522188
1788	0.9002316332	4145.957379
1789	0.9002395526	4145.792828
1790	0.9002437823	4145.704938
1791	0.9002494798	4145.586546
1792	0.9002777918	4144.998189
1793	0.9002805937	4144.939957
1794	0.9002955846	4144.628389
1795	0.9003117158	4144.293095
1796	0.9003182239	4144.157813
1797	0.9003260585	4143.994953
1798	0.9003453466	4143.593978
1799	0.9003575115	4143.341065
1800	0.9003678831	4143.125423
1801	0.9003830529	4142.809998
1802	0.9003927036	4142.609321
1803	0.9003949455	4142.562701
1804	0.9003968921	4142.52222
1805	0.9004145925	4142.154122
1806	0.9004202836	4142.035762
1807	0.900420598	4142.029224
1808	0.9004494729	4141.428652
1809	0.9004664064	4141.076409
1810	0.9004736717	4140.92527
1811	0.9004912189	4140.560216
1812	0.9004997433	4140.382863
1813	0.9005111091	4140.14638
1814	0.9005206522	4139.94781
1815	0.9005310948	4139.730515
1816	0.9005379805	4139.587227
1817	0.9005501489	4139.333996
1818	0.9005542387	4139.248882
