iter	Passed	Remaining
581	12662	30829
582	12687	30814
583	12704	30783
584	12724	30756
585	12746	30734
586	12770	30717
587	12793	30700
588	12813	30674
589	12836	30655
590	12859	30636
591	12881	30615
592	12902	30592
593	12924	30569
594	12944	30543
595	12966	30523
596	12986	30496
597	13004	30467
598	13028	30451
599	13053	30436
600	13071	30406
601	13100	30401
602	13124	30384
603	13144	30358
604	13168	30342
605	13191	30323
606	13217	30310
607	13239	30289
608	13263	30273
609	13284	30250
610	13305	30225
611	13328	30205
612	13345	30173
613	13365	30148
614	13387	30127
615	13406	30099
616	13431	30084
617	13453	30064
618	13474	30040
619	13497	30021
620	13518	29997
621	13538	29972
622	13563	29958
623	13583	29931
624	13600	29899
625	13623	29879
626	13644	29856
627	13666	29834
628	13685	29807
629	13709	29789
630	13726	29759
631	13745	29731
632	13759	29692
633	13788	29687
634	13813	29672
635	13836	29652
636	13856	29628
637	13877	29602
638	13897	29579
639	13919	29557
640	13939	29531
641	13958	29504
642	13978	29478
643	14001	29458
644	14023	29439
645	14046	29418
646	14070	29403
647	14093	29383
648	14117	29367
649	14144	29355
650	14164	29330
651	14184	29305
652	14206	29283
653	14227	29260
654	14251	29241
655	14276	29227
656	14297	29203
657	14316	29176
658	14339	29157
659	14358	29131
660	14378	29104
661	14399	29081
662	14418	29055
663	14439	29031
664	14462	29011
665	14482	28987
666	14499	28955
667	14520	28932
668	14540	28906
669	14560	28881
670	14583	28862
671	14601	28834
672	14622	28810
673	14639	28779
674	14659	28755
675	14678	28726
676	14700	28705
677	14722	28685
678	14746	28666
679	14771	28651
680	14794	28633
681	14814	28607
682	14841	28596
683	14862	28573
684	14884	28551
685	14904	28526
686	14924	28502
687	14944	28476
688	14965	28454
689	14990	28439
690	15013	28419
691	15034	28395
692	15055	28373
693	15075	28348
694	15101	28335
695	15120	28306
696	15139	28280
697	15158	28253
698	15176	28226
699	15195	28198
700	15216	28175
701	15240	28157
702	15263	28138
703	15280	28107
704	15303	28088
705	15324	28066
706	15349	28050
707	15369	28025
708	15389	28000
709	15413	27983
710	15433	27958
711	15457	27940
712	15479	27919
713	15501	27898
714	15525	27880
715	15551	27865
716	15571	27842
717	15592	27818
718	15611	27791
719	15632	27770
720	15652	27744
721	15677	27729
722	15700	27708
723	15722	27688
724	15747	27671
725	15767	27648
726	15795	27636
727	15818	27616
728	15841	27596
729	15854	27561
730	15875	27538
731	15897	27516
732	15918	27493
733	15939	27469
734	15958	27444
735	15976	27416
736	15999	27396
737	16017	27368
738	16037	27344
739	16059	27323
740	16076	27293
741	16100	27275
742	16121	27252
743	16148	27239
744	16170	27218
745	16192	27197
746	16216	27179
747	16240	27160
748	16260	27136
749	16283	27117
750	16307	27100
751	16326	27073
752	16349	27054
753	16370	27031
754	16392	27009
755	16416	26991
756	16435	26965
757	16456	26942
758	16480	26924
759	16503	26905
760	16527	26886
761	16548	26864
762	16569	26841
763	16589	26816
764	16606	26787
765	16629	26768
766	16647	26740
767	16675	26727
768	16695	26703
769	16719	26686
770	16742	26666
771	16762	26641
772	16780	26614
773	16800	26589
774	16818	26562
775	16836	26534
776	16853	26506
777	16876	26485
778	16895	26460
779	16916	26438
780	16938	26416
781	16958	26391
782	16980	26370
783	16999	26345
784	17020	26322
785	17038	26294
786	17056	26267
787	17076	26242
788	17097	26220
789	17118	26198
790	17138	26173
791	17156	26146
792	17181	26129
793	17197	26099
794	17216	26074
795	17233	26045
796	17252	26019
797	17275	25999
798	17293	25972
799	17317	25954
800	17339	25933
801	17362	25913
802	17383	25890
803	17404	25868
804	17422	25841
805	17442	25817
806	17462	25794
807	17482	25769
808	17508	25754
809	17531	25734
810	17555	25716
811	17576	25694
812	17603	25679
813	17628	25662
814	17648	25639
815	17671	25618
816	17691	25595
817	17712	25572
818	17733	25550
819	17757	25532
820	17781	25513
821	17804	25493
822	17827	25474
823	17850	25454
824	17878	25441
825	17899	25418
826	17916	25390
827	17936	25366
828	17958	25345
829	17982	25327
830	18002	25303
831	18025	25283
832	18046	25260
833	18068	25240
834	18090	25218
835	18111	25195
836	18130	25171
837	18151	25148
838	18174	25127
839	18193	25102
840	18215	25081
841	18239	25063
842	18258	25037
843	18282	25019
844	18308	25003
845	18331	24983
846	18353	24962
847	18376	24942
848	18400	24923
849	18420	24900
850	18441	24877
851	18467	24861
852	18484	24833
853	18505	24811
854	18526	24788
855	18547	24765
856	18566	24740
857	18591	24724
858	18617	24707
859	18642	24690
860	18661	24664
861	18684	24644
862	18705	24622
863	18727	24601
864	18747	24578
865	18767	24553
866	18787	24529
867	18813	24513
868	18833	24490
869	18857	24471
870	18881	24452
871	18905	24433
872	18928	24414
873	18951	24393
874	18973	24372
875	18996	24352
876	19016	24328
877	19035	24303
878	19056	24280
879	19079	24261
880	19102	24241
881	19122	24218
882	19143	24195
883	19161	24168
884	19183	24146
885	19203	24123
886	19227	24104
887	19247	24081
888	19268	24058
889	19288	24035
890	19308	24011
891	19329	23988
892	19357	23974
893	19378	23951
894	19401	23932
895	19427	23916
896	19450	23896
897	19473	23875
898	19491	23849
899	19519	23834
900	19540	23813
901	19561	23790
902	19583	23769
903	19605	23747
904	19627	23725
905	19649	23704
906	19668	23680
907	19698	23668
908	19721	23648
